"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Product Image ID - 10","Product Image File - 10","Product Image Description - 10","Product Image Is Thumbnail - 10","Product Image Sort - 10","Product Image ID - 11","Product Image File - 11","Product Image Description - 11","Product Image Is Thumbnail - 11","Product Image Sort - 11","Product Image ID - 12","Product Image File - 12","Product Image Description - 12","Product Image Is Thumbnail - 12","Product Image Sort - 12","Product Image ID - 13","Product Image File - 13","Product Image Description - 13","Product Image Is Thumbnail - 13","Product Image Sort - 13","Product Image ID - 14","Product Image File - 14","Product Image Description - 14","Product Image Is Thumbnail - 14","Product Image Sort - 14","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","Global Trade Item Number","Manufacturer Part Number","Tax Provider Tax Code","Product Custom Fields"
"  SKU",9930,"[S]Awning Type=Q Cayman T1 Driveaway Awning",,ORQP0050,,,,,,,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9931,"[S]Awning Type=Q Cayman T1 Driveaway Tailgate Awning",,ORQP0060,,,,,,499.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",15909,,,ORQP0060,,,,,,[FIXED]499,,,,,,,,,,,Y,Y,,,,,,,15909_source_1744035542.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",15910,,,ORQP0050,,,,,,,,,,,,,,,,,Y,Y,,,,,,,15910_source_1744035529.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,4234,"Outdoor Revolution Hard Ground Peg Kit (Orange)",P,PEG260,,"Outdoor Revolution",,Right,"<h1 style=""text-align: justify;"">Outdoor Revolution Hard Ground Peg Kit (Orange)</h1> <h2 style=""text-align: justify;"">Heavy Duty Camping Peg Set</h2> <p style=""text-align: justify;"">The Outdoor Revolution Hard Ground Peg Kit is a complete set for securing tents and awnings, especially in hard ground. It features durable steel screw-in pegs with robust plastic heads, a cork-screwed shaft for exceptional holding power, and is designed for easy installation and removal. The Ground Peg set emphasises ease of use, secure anchoring, and suitability for challenging terrains.</p> <h3 style=""text-align: justify;"">Hard Ground Peg Kit includes:</h3> <ul> <li style=""text-align: justify;"">20x pegs</li> <li style=""text-align: justify;"">Rubber mallet</li> <li style=""text-align: justify;"">Peg puller</li> <li style=""text-align: justify;"">Sturdy carrying case</li> </ul>",17.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,Y,"Hard Ground Promo Peg Kit is sent via next working day courier",none,0,0,Camping;Camping/Accessories,23896,v/426/peg260__18341.jpg,"Hard Ground Promo Peg Kit accessory's. ",Y,0,23897,g/345/peg260.1__22238.jpg,"Hard Ground Promo Peg Kit Bag",N,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hard Ground, Peg, outdoor revolution, pegs, screw pegs, PEG260, sj, ej","Outdoor Revolution Hard Ground Peg Kit Orange","Hard Ground Promo, Peg, outdoor revolution, pegs, screw pegs, hard ground pegs, camping, awning, tent pegs, PEG260","Outdoor Revolution Hard Ground P Kit features durable steel pegs, handy storage case, mallet, and puller for effortless tent setup and takedown.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/camping/outdoor-revolution-hard-ground-peg-kit-orange/,,,PEG260,,
Product,4235,"Outdoor Revolution Pronto Pro 4 Windbreak",P,ORWB3130,,"Outdoor Revolution",,Right,"<h1>Outdoor Revolution Pronto Pro 4 Windbreak</h1> <p>The <em>Outdoor Revolution Pronto Pro 4 Windbreak&nbsp;</em>has an exceptionally quick pitching system thanks to its pop-up fibreglass poles, making it ideal for camping, beach, or road trip adventures. Constructed from a robust 600HD high-density all-weather premium fabric, this windbreak offers excellent durability and protection against the elements. It features fibreglass upright poles for enhanced stability, especially in windy conditions, and incorporates a clear PVC window in the central panels to allow visibility while maintaining privacy.</p> <p>The inclusion of Kador strips at both ends ensures easy attachment to campervan and motorhome awning rails, as well as compatibility with Screenhouse Kador Connectors for versatile setups. Designed for convenience and practicality, the <em>Pronto Pro 4 Windbreak</em> includes adjustable webbing peg-down points for secure anchoring on various terrains and comes complete with guylines and steel pegs. Whilst pitched with a size of approximately 500cm in length and 125cm in height, it packs down into a small carry bag for easy storage.</p> <p>This windbreak is an ideal companion for camping trips and outdoor events, offering reliable shelter from wind, light rain, and sun.</p> <h3>Pronto Pro 4 Windbreak Features</h3> <ul> <li>Strong fibreglass poles.</li> <li>Clear PVC windows in 2 centre panels.</li> <li>Pro 600HD high density all weather premium fabric.</li> <li>Includes carry/storage bag, guylines and steel peg set.</li> <li>Kador strip to both ends for attaching to a vertical awning rail.</li> </ul> <h3>Outdoor Revolution Windbreak Specification</h3> <ul> <li><strong>Weight</strong>: 8.25kg</li> <li><strong>Pack</strong> <strong>Size</strong>: 108cm x 21cm x 9cm</li> <li><strong>Pitching</strong> <strong>Time</strong>: 2 minutes</li> </ul>",159.00,0.00,0.00,0.00,0.0000,N,"Outdoor Revolution Pronto Pro 4 Windbreak has a 1 year warranty.",0.1000,0.0000,0.0000,0.0000,Y,Y,"Outdoor Revolution Pronto Pro 4 Windbreak is sent via next working day courier","by product",0,0,"Camping;Awnings ;Awnings /Accessories;Camping/Accessories;Camping/Accessories/Windbreakers;Awnings /Accessories/Annexes and Inners;Awnings /Accessories/Accessories",23912,d/510/ORWB3130_4__54647.jpg,"Outdoor Revolution Pronto Pro 4 Windbreak (2025) ORWB3130",Y,0,23914,a/471/ORWB3130_1__26098.jpg,"Outdoor Revolution Pronto Pro 4 windbreak rear.",N,1,23910,h/020/ORWB3130__75934.jpg,"2 clear panels in the Outdoor Revolution Pronto Pro 4 windbreak.",N,2,23909,w/681/ORWB3130_5__48316.jpg,,N,3,23911,x/966/ORWB3130_2__33855.jpg,,N,4,23913,v/701/ORWB3130_3__64904.jpg,,N,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Outdoor Revolution, Pronto Pro 4, Windbreak, ORWB3130, awning, caravan, campervan, beach, CS, sj","Outdoor Revolution Pronto Pro 4 Windbreak","Outdoor Revolution, Pronto Pro 4, Windbreak, ORWB3130, awning, caravan, campervan, beach, camping","The Outdoor Revolution Pronto Pro 4 Windbreak has quick pitching pop-up fibreglass poles. Pairs well with the Eclipse Pro & Esprit Pro awnings.",,,,New,N,N,,N,,,0,"Default Tax Class",5060542532549,N,/awnings/accessories/windbreak/outdoor-revolution/pronto-pro-4/,,,ORWB3130,,
Product,4236,"Outdoor Revolution Cayman Air T3 Lite Driveaway Awning",P,CaymanAT3L,,"Outdoor Revolution","Cayman Air T3 Lite",Right,"<h1 style=""text-align: justify;"">Outdoor Revolution Cayman Air T3 Lite Driveaway Awning</h1> <p style=""text-align: justify;"" data-sourcepos=""3:1-3:369"">The&nbsp;<em>Cayman Air T3 Lite Driveaway Awning</em>&nbsp;from Outdoor Revolution is a lightweight and affordable inflatable awning, based on the popular Movelite T3 design.&nbsp;This awning offers quick and easy pitching, making it ideal for campervan and motorhome owners. Available in two cowl height options, and with a 4mm/6mm kador strip, it ensures a secure fit to a wide range of vehicles. This awning comes bundled with a footprint for convenience.</p> <p style=""text-align: justify;"" data-sourcepos=""3:1-3:369"">The awnings feature large roll-back doors on all sides, providing excellent access. An optional annexe can be attached to the rear, offering extra sleeping space without compromising the main living area. The awning has a sewn-in groundsheet to keep insects at bay and there is plenty of ventilation thanks to mesh fly screen panels, helping to keep condensation to a minimum. Finished with teal trim and guy lines as well as tinted windows, the&nbsp;<em>Cayman Air T3 Lite</em>&nbsp;provides a practical and comfortable outdoor living space.</p> <h3 style=""text-align: justify;"" data-sourcepos=""3:1-3:369"">Cayman Air T3 Lite Features</h3> <ul style=""text-align: justify;""> <li>Open fronted front porch.</li> <li>Under window ventilation.</li> <li>Fully sewn in PE groundsheet.</li> <li>Rear zip-back cowl access door.</li> <li>Air frame system with DSV valves.</li> <li>Adjustable webbing pegging system.</li> <li>Cowl entry door into front porch area.</li> <li>PVC windows with toggle privacy blinds.</li> <li>4mm &amp; 6mm twin cowl connection kador.</li> <li>Includes manual air pump, peg set and carry bag.</li> <li>Roof ventilation system with Velcro down storm cover.</li> <li>120HDE Hex high density all weather lightweight fabric.</li> <li>Zip-back front door with PVC window and toggle curtain.</li> <li>Inner cowl tension straps and bungee for an adjustable vehicle fit.</li> </ul> <h3 style=""text-align: justify;"">Outdoor Revolution Cayman Air T3 Lite Specification</h3> <ul style=""text-align: justify;""> <li><strong>Weight</strong>: 17.57kg</li> <li><strong>Hydrostatic</strong>&nbsp;<strong>Head</strong>: 3000mm</li> <li><strong>Pack Size</strong>: 80cm x 44cm x 42cm</li> <li><strong>Footprint</strong>: 360 x 310cm (+100cm cowl depth)</li> <li><strong>Height</strong>&nbsp;<strong>Range</strong>&nbsp;<strong>Low</strong>: 180-220cm</li> <li><strong>Height</strong>&nbsp;<strong>Range</strong>&nbsp;<strong>Mid</strong>: 220-255cm</li> </ul>",529.00,0.00,0.00,0.00,0.0000,N,"The Outdoor Revolution Cayman Air T3 Lite has a 1 year warranty.",0.1000,0.0000,0.0000,0.0000,Y,N,"The Outdoor Revolution Cayman Air T3 Lite is available on a next-day service",none,0,0,"Awnings ;Awnings /Campervan;Awnings /Campervan/Drive Away Awnings;Awnings /Campervan/Inflatable Awnings",23905,e/055/ORDA1280_6__47212.jpg,"Outdoor Revolution Cayman Air T3 Lite driveaway awning",Y,0,23908,y/900/ORDA1280_5__94441.jpg,"The Outdoor Revolution Cayman Air T3 Lite is available in Low or Mid heights",N,1,23904,p/085/ORDA1280_2__19780.jpg,"Tinted PVC windows with toggle-up curtains",N,2,23903,m/579/ORDA1280_1__74413.jpg,"Open front porch for a covered living area.",N,3,23906,w/929/ORDA1280_3__13675.jpg,,N,4,23907,h/788/ORDA1280_4__06561.jpg,,N,5,23902,p/685/ORDA1280__61035.jpg,"Outdoor Revolution Cayman Air T3 Lite dimensions",N,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ORDA1280, ORDA1285, outdoor revolution, cayman, cayman air t3 lite, t3, awning, drive away, inflatable awning, van awning, CS, CNS","Outdoor Revolution Cayman Air T3 Lite Driveaway Awning","ORDA1280, ORDA1285, outdoor revolution, cayman, cayman air t3 lite, t3, awning, drive away, inflatable awning, van awning","Cayman Air T3 Lite driveaway awning for campervans or motorhomes. Ideal family camping awning with an inflatable lightweight frame and sewn-in groundsheet.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/awnings/campervan/driveaway/outdoor-revolution/cayman-air-t3-lite/,,,,,
"  SKU",9934,[RT]Size=Low,,ORDA1280,,,,,,,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9935,[RT]Size=Mid,,ORDA1285,,,,,,549.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",15914,,,ORDA1285,,,,,,[FIXED]549,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,4237,"Thetford Spare - SC200CW Cassette Toilet Drainplug",P,2385274,,Thetford,,Right,"<h1>Thetford SC200CW Drain Plug for Campervan Cassette Toilet &ndash; 2385274</h1> <p>The Thetford Cassette Toilet Drainplug is an ideal spare part or replacement part for your cassette toilet. This flush drain plug is suitable for SC200CW models including the Thetford&nbsp;C200CW, C200CWE and C224CW toilets.</p> <h3>Thetford Cassette Replacement Drain Plug - Specifications</h3> <ul> <li>Manufacturer SKU number:&nbsp;2385274</li> <li>Drain bung for Thetford C200-CW &amp; CWE and C224CW Thetford toilets</li> </ul>",8.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,Y,"Sent on a next working day carrier!!",none,0,0,"Caravan, Campervan & Motorhome/Bathroom Equipment/Portable and Cassette Toilets;Caravan, Campervan & Motorhome/Bathroom Equipment/Portable and Cassette Toilets/Toilet Chemicals & Accessories",23952,y/727/Drainplug_1__84667.jpg,"Thetford Spare Part Replacement Cassette Toilet Drainplug",Y,0,23953,b/449/Drainplug_2__74956.jpg,"SC200CW Cassette Campervan Caravan Motorhome Toilet Drainplug SKU: 2385274",N,1,23954,c/971/Drainplug_3__92996.jpg,"Cassette Toilet Drain Bung for Thetford C200CW, C200CWE and C224CW toilets",N,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cassette Toilet Drain Bung for Thetford C200CW, Thetford C200CWE, Thetford C224CW, Cassette Toilet Spare Part, Thetford Toilet Spare Part, Thetford Toilet Replacement Part, Campervan Toilet Drain Plug, Motorhome Toilet Drain Bung, Drain Plug, Drain Bung","SC200CW Cassette Toilet Drainplug Thetford Replacement Part","Cassette Toilet Drain Bung for Thetford C200CW, Thetford C200CWE, Thetford C224CW, Cassette Toilet Spare Part, Thetford Toilet Spare Part, Thetford Toilet Replacement Part, Campervan Toilet Drain Plug, Motorhome Toilet Drain Bung, Drain Plug, Drain Bung","Cassette Toilet Drain Bung for Thetford C200CW, C200CWE, C224CW, Drain Plug Spare Part, Replacement Part.",,,,New,N,N,,N,,,0,"Default Tax Class",8710315707601,N,/caravan-campervan-motorhome/thetford-spare-sc200cw-cassette-toilet-drainplug/,,,2385274,,
Product,4238,"MaxxAir MaxxFan Circuit Board Replacement for MaxxFan Deluxe Caravan Roof Vent",P,10-21277K,,Maxxair,,Right,"<h1>MaxxAir MaxxFan Replacement Circuit Board</h1> <h2>MaxxFan Spare Part</h2> <p>The MaxxAir MaxxFan replacement spare part fits the MaxxFan Deluxe roof vent with a fan. This part is a suitable replacement for your campervan, caravan and motorhome roof fan. This circuit board is compatible with MaxxFan Deluxe models including the MaxxFan 4500KI, 4540KI, 4000KI, 7000KI, 7500KI models.</p> <h3>MaxxFan Circuit Board Specifications:</h3> <ul> <li>Manufacturer SKU number:&nbsp;10-21277K</li> <li>Suitable for MaxxFan models including:</li> <ul> <li>MaxxFan 4500KI / 4540KI Roof Vent</li> <li>MaxxFan 4000KI Roof Vent</li> <li>MaxxFan 7000KI / 7500KI Roof Vent</li> </ul> </ul> <h3>Downloads:</h3> <table border=""0""> <tbody> <tr> <td><a title=""MaxxFan Spare Parts List"" href=""https://www.jacksonsleisure.com/content/pdf/Maxxair/Maxxfan-deluxe-international-repair-parts-list.pdf"" target=""_blank""><img class=""__mce_add_custom__"" title=""downloadmanual.jpg"" src=""https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/uploaded_images/download-manual.jpg"" alt=""downloadmanual.jpg"" width=""171"" height=""62"" /></a></td> <td><a title=""MaxxFan Dimensions"" href=""https://www.jacksonsleisure.com/content/pdf/Maxxair/Maxxfan-deluxe-installation.pdf"" target=""_blank""><img class=""__mce_add_custom__"" title=""downloadmanual.jpg"" src=""https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/uploaded_images/download-manual.jpg"" alt=""downloadmanual.jpg"" width=""171"" height=""62"" /></a></td> </tr> <tr> <td style=""text-align: center;"">Spare Parts List</td> <td style=""text-align: center;"">Instruction Manual</td> </tr> </tbody> </table>",89.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,Y,"Sent on a next working day carrier!!",none,4,0,"Spares/MaxxAir Spares",23957,p/658/Maxxfan-Circuit-Board_900x1200__90574.png,"MaxxAir MaxxFan Deluxe Circuit Board Replacement for Caravan Roof Vent with Fan (10-21277K)",Y,0,23955,e/183/spare_list_circuitBoard__10882.jpg,"Spare Parts Diagram for MaxxAir MaxxFan Circuit Board Replacement Spare Part",N,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MaxxFan, Max Fan, MaxxAir, Max Air, maxxfan deluxe roof vent, maxxair maxxfan deluxe, maxxfan roof vent, maxxfan deluxe, Circuit Board, Circuit, Maxfan Circuit Board, Maxfan Spare Part, Maxxfan Spare,","Circuit Board Replacement for MaxxFan Deluxe Caravan Roof Vent with Fan","MaxxFan, Max Fan, MaxxAir, Max Air, maxxfan deluxe roof vent, maxxair maxxfan deluxe, maxxfan roof vent, maxxfan deluxe, Circuit Board, Circuit, Maxfan Circuit Board, Maxfan Spare Part, Maxxfan Spare,","The MaxxFan circuit board replacement for MaxxFan Deluxe caravan roof fan. The MaxxFan deluxe by Maxxair is an ideal campervan motorhome roof vent and fan. UK",,,,New,N,N,,N,,,0,"Default Tax Class",10-21277K,N,/caravan-campervan-motorhome/maxxair-maxxfan-circuit-board/,,,10-21277K,,
Product,4239,"MaxxAir MaxxFan Keypad Control for Deluxe Caravan Roof Vent",P,10-21304KI,,Maxxair,,Right,"<h1>MaxxAir MaxxFan Replacement Keypad Controller</h1> <h2>MaxxFan Spare Part</h2> <p>The MaxxFan Replacement Keypad is a genuine MaxxAir spare part. Used for replacing your roof fans keypad unit if you suspect its broken. Easily control and adjust your motorhomes ceiling vent fan by installing this 8-pin control panel keypad.&nbsp;For Use With MaxxFan Deluxe 5100K and 6200K roof vents. Ideal to set the temperature, control air exhaust and intake, set fan auto mode, adjust lid position and switch fan on and off.</p> <h3>MaxxFan Keypad Controller Specifications:</h3> <ul> <li>Manufacturer SKU number:&nbsp;10-21304KI</li> <li>Suitable for MaxxFan models including:</li> <ul> <li>MaxxFan 4500KI / 4540KI Roof Vent</li> <li>MaxxFan 4000KI Roof Vent</li> <li>MaxxFan 7000KI / 7500KI Roof Vent</li> </ul> </ul> <h3>Downloads:</h3> <table border=""0""> <tbody> <tr> <td><a title=""MaxxFan Spare Parts List"" href=""https://www.jacksonsleisure.com/content/pdf/Maxxair/Maxxfan-deluxe-international-repair-parts-list.pdf"" target=""_blank""><img class=""__mce_add_custom__"" title=""downloadmanual.jpg"" src=""https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/uploaded_images/download-manual.jpg"" alt=""downloadmanual.jpg"" width=""171"" height=""62"" /></a></td> <td><a title=""MaxxFan Dimensions"" href=""https://www.jacksonsleisure.com/content/pdf/Maxxair/Maxxfan-deluxe-installation.pdf"" target=""_blank""><img class=""__mce_add_custom__"" title=""downloadmanual.jpg"" src=""https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/uploaded_images/download-manual.jpg"" alt=""downloadmanual.jpg"" width=""171"" height=""62"" /></a></td> </tr> <tr> <td style=""text-align: center;"">Spare Parts List</td> <td style=""text-align: center;"">Instruction Manual</td> </tr> </tbody> </table>",23.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,Y,"Sent on a next working day carrier!!",none,0,0,"Spares/MaxxAir Spares",24200,h/424/Maxxfan-Keypad_3__56333.jpg,"MaxxAir MaxxFan Deluxe Keypad Control for Caravan Roof Vent",Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MaxxFan, Max Fan, MaxxAir, Max Air, maxxfan deluxe roof vent, maxxair maxxfan deluxe, maxxfan roof vent, maxxfan deluxe, Keypad, Controller, Maxfan Keypad Controller, Maxfan Spare Part, Maxxfan Spare,","Keypad Controller Replacement for MaxxFan Deluxe Caravan Roof Vent with Fan","MaxxFan, Max Fan, MaxxAir, Max Air, maxxfan deluxe roof vent, maxxair maxxfan deluxe, maxxfan roof vent, maxxfan deluxe, Keypad, Controller, Maxfan Keypad Controller, Maxfan Spare Part, Maxxfan Spare,","The MaxxFan Keypad Controller Replacement for MaxxFan Deluxe caravan roof fan. The Maxxair Deluxe fan is ideal for campervan motorhome roof vent and fan. UK",,,,New,N,N,,N,,,0,"Default Tax Class",10-21304KI,N,/spares/maxxair-maxxfan-keypad-control-for-deluxe-caravan-roof-vent/,,,10-21304KI,,
Product,4240,"Alpicool Adventurer DR80 80 Litre 12v LG Compressor Fridge Freezer for Caravan",P,ADR80,,Adventurer,,Right,"<h1 style=""margin: 0px;"">Alpicool Adventurer DR80 12V 80 Litre Fridge Freezer for Campervan Caravan Motorhome and Marine</h1> <h2>Compact Compressor Fridge Freezer</h2> <p>The Aplicool Adventurer DR80 is an 80 litre fridge freezer designed specifically for caravan living. This dual compartment fridge freezer features dual-zone temperature control, allowing you to adjust the temperature in both compartments customise to your needs. Additionally, this compressor refrigerator features battery protection technology that will prevent your caravans battery from draining, while providing rapid cooling and energy-saving modes.</p> <h3>Fridge Freezer Key Features</h3> <ul> <li>Dual compartment Fridge/Freezer</li> <li>Total 80L unit, with 50.8L fridge and 29L freezer</li> <li>Digital LED display for precise temperature control</li> <li>Reversible door for adjustable opening and closing left or right</li> <li>Removable fridge accessories including wire shelves, crisper drawer, and bottle holder</li> <li>Three stage battery system that protects your caravan vehicle from battery drain</li> </ul>",449.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,Y,"Sent on a next working day carrier!!",none,21,0,"Fridges & Coolboxes/Fridges;Fridges & Coolboxes/Fridges/Compressor",23962,r/648/Alpicool-DR80-closed__04530.jpg,"Adventurer Aplicool DR80 Compressor Fridge 12V 80 Litre for Caravan",Y,0,23964,j/322/Alpicool-DR80-open__01223.jpg,"Aplicool Adventurer DR80 Fridge Freezer for Campervan and Motorhome",N,1,23966,x/820/Alpicool-DR80-LED-light__11649.png,"DR80 12 Volt Caravan Fridge Interior LED Light",N,2,23965,b/974/Alpicool-DR80-crisper-drawer__88098.png,"Large Crisp Drawer for Alpicool Adventurer Fridge Freezer",N,3,23967,f/256/Alpicool-DR80-shelf__99149.png,"Alpicool DR80 RV Refrigerator PVC Coating Shelf",N,4,23963,h/057/Alpicool-DR80-digital-display__31116.png,"Adventurer Refrigerator with Freezer Temperature Control Digital Display",N,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DR80, 80 litre fridge, 80L, alpicool fridge 12v, alpicool fridge, alpicool fridge uk, alpicool compressor fridge, alpicool 12v compressor fridge, alpicool fridge freezer, alpicool 12v fridge freezer, 12v fridge freezer, caravan fridge freezer, 12v fridge, caravan fridge","Alpicool Adventurer DR80 80 Litre 12v LG Compressor Fridge Freezer","DR80, 80 litre fridge, 80L, alpicool fridge 12v, alpicool fridge, alpicool fridge uk, alpicool compressor fridge, alpicool 12v compressor fridge, alpicool fridge freezer, alpicool 12v fridge freezer, 12v fridge freezer, caravan fridge freezer, 12v fridge, caravan fridge","The Alpicool Adventurer 12V 80 Litre Fridge Freezer for caravans. Shop Alpicool refrigerators for UK caravaning replacement fridge",,,,New,N,N,,N,,,0,"Default Tax Class",DR80,N,/fridges-coolboxes/alpicool-adventurer-dr80-80-litre-12v-lg-compressor-fridge-freezer-for-caravan-3eny/,,,DR80,,"Model=DR80;""Operation=12/24 DC"";""Total Capacity=79.8L"";""Fridge Area=50.8L"";""Freezer Area=29L"";""Dimensions HxWxD=830mm x 456mm x 500mm"";Weight=27.1kg;""Refrigeration Range=-20~20°C/-4~68°F"";""Noise Level=<45dB"";""Rated Power Input=80W"";""Rated Current=DC 6.0A/3.0A AC 1.5A~0.7A"""
