"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Product Image ID - 10","Product Image File - 10","Product Image Description - 10","Product Image Is Thumbnail - 10","Product Image Sort - 10","Product Image ID - 11","Product Image File - 11","Product Image Description - 11","Product Image Is Thumbnail - 11","Product Image Sort - 11","Product Image ID - 12","Product Image File - 12","Product Image Description - 12","Product Image Is Thumbnail - 12","Product Image Sort - 12","Product Image ID - 13","Product Image File - 13","Product Image Description - 13","Product Image Is Thumbnail - 13","Product Image Sort - 13","Product Image ID - 14","Product Image File - 14","Product Image Description - 14","Product Image Is Thumbnail - 14","Product Image Sort - 14","Product Image ID - 15","Product Image File - 15","Product Image Description - 15","Product Image Is Thumbnail - 15","Product Image Sort - 15","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","Global Trade Item Number","Manufacturer Part Number","Tax Provider Tax Code","Product Custom Fields"
Product,2886,"Thetford Spare - Cassette Toilet Mechanism Seal - 50724",P,50724,,Thetford,,Right,"<h1>Thetford Spare - Cassette Toilet Seal Mechanism</h1> <h3>Replacement part for select Thetford toilets in campervans, caravans, motorhomes and boats</h3> <p>This rubber seal spare fits on the holding tank mechanism on C250, C260, C400 and C500 cassette toilets. Note that this isn't the cassette lip seal - we have these available <span style=""color: #0000ff;""><a title=""Thetford seal"" href=""https://www.jacksonsleisure.com/caravan/motorhome/spares/thetford/cassette-toilets/cassette-toilet/lip-seal/"" target=""_blank""><span style=""color: #0000ff;"">here</span></a></span> and <span style=""color: #0000ff;""><a title=""Thetford cassette seal"" href=""https://www.jacksonsleisure.com/caravan-motorhome/thetford-cassette-toilet-lip-seal-replacement-16175-motorhome-and-caravan-spare/"" target=""_blank""><span style=""color: #0000ff;"">here</span></a></span>.</p> <h3>Thetford Cassette Toilet Seal Installation Instructions:</h3> <h3><a title=""Thetford Cassette Toilet Seal Repair Instructions"" href=""https://www.jacksonsleisure.com/content/pdf/thetford/spares/50724-repair-instructions.pdf"" target=""_blank""><img class=""__mce_add_custom__"" title=""Thetford Cassette Toilet Seal Repair Instructions"" src=""https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/uploaded_images/download-manual.jpg"" alt=""download-manual.jpg"" width=""202"" height=""73"" /></a></h3> <p><strong>Must be fitted by qualified technical trained operatives only</strong></p> <p>part no.&nbsp;50724</p>",9.95,0.00,0.00,0.00,0.0000,N,"Thetford spares, such as this cassette seal, come with a one year warranty.",0.0200,0.0000,0.0000,0.0000,Y,Y,"Thetford seals are sent via a 2-3 day delivery",none,0,0,"Spares;Spares/Thetford Spares;Spares/Thetford Spares/Thetford Cassette Toilet Spares;Spares/Thetford Spares/Thetford Cassette Toilet Spares/Thetford C250 Toilet Spares;Spares/Thetford Spares/Thetford Cassette Toilet Spares/Thetford C260 Toilet Spares;Spares/Thetford Spares/Thetford Cassette Toilet Spares/Thetford C400 Toilet Spares;Spares/Thetford Spares/Thetford Cassette Toilet Spares/Thetford C500 Toilet Spares",22952,a/707/50724__76302.jpg,"Thetford Spare - Cassette Toilet Mechanism Seal - 50724",Y,0,22953,t/627/50724__81392.jpg,,N,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"seal, rubber, belt","Thetford Spare - Cassette Toilet Mechanism Seal - 50724",,"Genuine replacement rubber seal for Thetford holding tank mechanisms in C250, C260, C400 and C500 cassette toilets. Fast delivery!",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/spares/thetford/spare-cassette-toilet-mechanism-seal/,,,50724,,
Product,2887,"Thetford Spare - Spark Electrode & Thermocouple - SSPA0622",P,SSPA0622,,Thetford,,Right,"<h1>Thetford Spare - Spark Electrode &amp; Thermocouple -&nbsp;SSPA0622</h1> <h3>Replacement part for select gas cookers and ovens in campervans, caravans, motorhomes and boats</h3> <p>This genuine Thetford spare part replaces the spark electrode and thermocouple in your Spinflo oven, ensuring it can heat up effectively.</p> <h3>This Thetford Spare Electrode is compatible with:</h3> <ul> <li>Thetford Aspire 1</li> </ul> <p>Please note - Thetford spares must be fitted by a qualified engineer for the warranty to remain valid.</p> <p>part no.&nbsp;SSPA0622</p>",32.95,0.00,0.00,0.00,0.0000,N,"Thetford spares, such as this spark electrode and thermocouple, come with a one year warranty. ",0.0200,0.0000,0.0000,0.0000,Y,Y,"Thetford thermocouple and electrode spares are sent via a 2-3 day delivery",none,0,0,"Spares;Spares/Thetford Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares/Thetford Aspire Cooker Spares",12722,e/720/thetford-SSPA0622-3__46652.jpg,"Thetford spare spark electrode and thermocouple",Y,0,12723,d/909/thetford-SSPA0622-2__01212.jpg,"Thetford spare electrode and thermocouple for spinflo ovens cookers and stovetops",N,1,12724,q/313/thetford-SSPA0622__55977.jpg,"Thetford spare electrode and thermocouple for campervans and caravans",N,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thetford Spare - Spark Electrode & Thermocouple - SSPA0622","thetford,spare,spark,electrode,aspire,sspa0622","Genuine spare electrode & thermocouple for select Thetford Spinflo ovens and cookers for campervans, caravans, motorhomes and boats Fast delivery!",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/spares/thetford/spare-spark-electrode-thermocouple/,,,SSPA0622,,
Product,2888,"Thetford Spare - Duplex Cooker Inner Glass - Campervan & Motorhome Spare",P,SSPA0253,,Thetford,,Right,"<h1>Thetford Spare - Duplex Cooker Inner Glass - Campervan &amp; Motorhome Spare</h1> <h2>Replacement glass panel for Thetford Duplex ovens</h2> <p>Genuine Thetford spare inner glass door for Thetford Duplex cookers in campervans, caravans, motorhomes and boats.</p> <h3>This Thetford Inner Glass is compatible with:</h3> <ul> <li>Thetford Duplex Oven &amp; Grill Mk3</li> <li>Thetford Duplex Oven &amp; Grill Mk4</li> <li>Thetford Spinflo Triplex Oven &amp; Grill</li> </ul> <p><strong>Must be fitted by qualified technical trained operatives only</strong></p> <p>Part no.&nbsp;SSPA0253</p>",49.95,0.00,0.00,0.00,0.0000,N,"Thetford spares, such as this duplex oven cooker glass, come with a one year warranty.",0.1000,0.0000,0.0000,0.0000,Y,Y,"Thetford spare cooker glass panels are sent via a next day delivery courier",none,30,0,"Spares;Spares/Thetford Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares/Thetford Duplex Cooker Spares",12741,x/733/thetford-sspa0253__46855.jpg,"Thetford SSPA0253 spare duplex inner glass door",Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thetford Spare - Duplex Cooker Inner Glass - SSPA0253","thetford,spare,duplex,glass,door,part","Genuine Thetford spare inner glass door for use in Thetford Duplex cookers in campervans, caravans, motorhomes and boats. Fast UK delivery!",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/spares/thetford/spare-duplex-cooker-inner-glass-campervan-motorhome-spare/,,,SSPA0253,,"""Dimensions=359mm x 288mm"""
Product,2889,"Thetford Spare - Oven Burner Kit - SSPA0191",P,SSPA0191,,Thetford,,Right,"<h1>Thetford Spare - Oven Burner Kit</h1> <h3>Replacement gas burner for select Thetford ovens</h3> <p>Genuine spare Thetford oven burner for Thetford gas cookers in campervans, campervans, motorhomes and boats.</p> <h3>This Thetford spare oven burner is compatible with:</h3> <ul> <li>Thetford Duplex Mk3</li> <li>Thetford Duplex Mk4</li> <li>Thetford Triplex 3</li> <li>Thetford Midi Prima Mk3</li> <li>Thetford Caprice Mk3 3 gas burner with hotplate</li> <li>Thetford Caprice Mk3 4 gas burners</li> <li>Thetford Aspire 1</li> <li>Thetford Aspire Mk2 3 gas burner with hotplate</li> </ul> <p><strong>Must be fitted by qualified technical trained operatives only</strong></p> <p>Part no.&nbsp;SSPA0191</p>",39.95,0.00,0.00,0.00,0.0000,N,"Thetford spares, such as this gas oven burner, come with a one year warranty.",0.0200,0.0000,0.0000,0.0000,Y,Y,"Thetford oven burners are sent via a 2-3 day delivery courier",none,0,0,"Spares;Spares/Thetford Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares/Thetford Caprice Cooker Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares/Thetford Midi Prima Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares/Thetford Aspire Cooker Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares/Thetford Triplex Cooker Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares/Thetford Cocina Cooker Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares/Thetford Duplex Cooker Spares",12736,g/706/sspa0191-2__17608.jpg,"Thetford spare oven burner for campervan cookers",Y,0,12737,r/031/sspa0191-3__28784.jpg,"Thetford replacement gas burner for caravan ovens",N,1,12738,l/076/sspa0191-1__43875.jpg,"Thetford gas burner spare",N,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSPA0191,"Thetford Spare - Oven Burner Kit - SSPA0191","SSPA0191,thetford,spare,burner,gas,oven,cooker,campervan,motorhome,caravan","Genuine spare Thetford gas oven burner for select Thetford campervan, caravan, motorhome and boat cookers. Fast UK delivery!",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/spares/thetford/spare-oven-burner-kit/,,,SSPA0191,,
Product,2890,"Thetford Spare - Oven and Grill Spark Electrode Kit",P,SSPA0321,,Thetford,,Right,"<h1>Thetford Spare - Oven and Grill Spark Electrode Kit</h1> <h2>Replacement spark electrode kit for select Thetford cookers</h2> <p>This spark electrode part is a genuine spare for use in Thetford ovens and grills in campervans, caravans, motorhomes and boats.</p> <h3>This Thetford spare electrode kit is compatible with:</h3> <ul> <li>Thetford Midi Prima Mk3</li> <li>Thetford Caprice Mk3 4 gas burners</li> <li>Thetford Caprice Mk3 3 gas burners plus hotplate</li> </ul> <p>Please note - Thetford spares must be fitted by a qualified engineer for the warranty to remain valid.</p> <p>Part no . SSPA0321</p> <p>&nbsp;</p>",34.95,0.00,0.00,0.00,0.0000,N,"Thetford spares, such as spark electrodes, come with a one year warranty.",0.0200,0.0000,0.0000,0.0000,Y,Y,"Thetford spare spark electrodes are sent via a next day delivery",none,0,0,"Spares;Spares/Thetford Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares/Thetford Caprice Cooker Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares/Thetford Midi Prima Spares",12747,a/568/DSC03484__73356.jpg,"Thetford spare oven and grill electrode",Y,0,12749,x/029/DSC03483__06908.jpg,"Thetford white and red cable electrode for oven and grill",N,1,12748,j/762/DSC03482__31908.jpg,"Thetford grill electrode in genuine thetford packaging",N,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thetford Spare - Oven and Grill Spark Electrode Kit - SSPA0321","thetford,spare,part,shutoff,cooker","Genuine spare Thetford spark electrode kit for Thetford ovens and grills in campervans, caravans, motorhomes and boats. Fast UK delivery!",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/spares/thetford/spare-oven-and-grill-spark-electrode-kit/,,,SSPA0321,,
Product,2891,"Thetford Spare - Grill Door Shutoff Microswitch Kit",P,SSPA0605,,Thetford,,Right,"<h1>Thetford Spare - Grill Door Shutoff Microswitch Kit</h1> <h2>Replacement part for select Thetford grills</h2> <p>This genuine Thetford spare part acts as a switch on your gas cooker's grill door, facilitating grill shutoff functionality.&nbsp;</p> <h3>This Thetford shutoff switch is compatible with:</h3> <ul> <li>Thetford Duplex oven and grill Mk3</li> <li>Thetford Duplex oven and grill Mk4</li> <li>Thetford Triplex 3 burner hob, oven and grill</li> <li>Thetford Aspire 1</li> <li>Thetford Cocina</li> </ul> <p><strong>Must be fitted by qualified technical trained operatives only</strong></p> <p>part no.&nbsp;SSPA0605</p>",34.95,0.00,0.00,0.00,0.0000,N,"Thetford spares, such as this grill gas shutoff, come with a one year warranty.",0.0200,0.0000,0.0000,0.0000,Y,Y,"Thetford grill switches are sent via a next day delivery courier","by product",3,0,"Spares;Spares/Thetford Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares/Thetford Aspire Cooker Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares/Thetford Triplex Cooker Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares/Thetford Cocina Cooker Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares/Thetford Duplex Cooker Spares",12739,d/413/sspa0605__40938.jpg,"Thetford spare door microswitch shutoff for grill",Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thetford Spare - Grill Door Shutoff Microswitch Kit","thetford,spare,part,shutoff,cooker","Thetford genuine spare part for grill ovens in campervans, caravans, motorhomes and boats. This hinge switch shuts off your grill when the door is closed.",,,,New,N,N,,N,,,0,"Default Tax Class",5060252083232,N,/spares/thetford/spare-grill-door-shutoff-microswitch-kit/,,,SSPA0605,,
Product,2892,"Thetford Spare - Oven Tap, Spade type - Gas Valve Thermostat",P,SSPA0452,,Thetford,,Right,"<h1>Thetford Spare -&nbsp;Oven Tap, Spade type - Gas Valve Thermostat</h1> <h2>Replacement part for select Thetford Spinflo gas cookers</h2> <p>This genuine Thetford spare part is a replacement for use in caravan, campervan, motorhome and boat cooker units. This is an oven tap 0.29 type S, suitable for spade type thermocouples. This is the old style, as used in older Spinflo cookers.</p> <h3>This Thetford Oven Tap is compatible with:</h3> <ul> <li>Thetford Midi Prima Mk3</li> <li>Thetford Caprice Mk3 4 gas burner</li> <li>Thetford Caprice 3 gas burner and hotplate</li> <li>Thetford Aspire 1</li> </ul> <p><strong>Must be fitted by qualified technical trained operatives only</strong></p> <p>part no.&nbsp;SSPA0452</p>",69.95,0.00,0.00,0.00,0.0000,N,"Thetford spares, such as this Spinflo gas oven tap, come with a one year warranty. ",0.1000,0.0000,0.0000,0.0000,Y,Y,"Thetford oven tap spares are sent via a next day delivery courier",none,0,0,"Spares;Spares/Thetford Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares/Thetford Caprice Cooker Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares/Thetford Midi Prima Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares/Thetford Aspire Cooker Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares/Thetford Duplex Cooker Spares",12740,t/958/thetford-sspa0452__60766.jpg,"Thetford spare oven tap for campervans and caravans",Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thetford Spare - Oven Tap, Spade type - Gas Valve Thermostat","thetford,spare,part","Genuine spare Thetford oven tap (spade type) for Spinflo ovens. This gas valve thermostat is suitable for Thetford campervan and caravan ovens.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/spares/thetford/spare-oven-tap-spade-type-gas-valve-thermostat/,,,SSPA0452,,
Product,2893,"Thetford Spares - Spade Grill Thermocouple",P,SSPA0154,,Thetford,,Right,"<h1>Thetford Spares - Spade Grill Thermocouple</h1> <h3>Replacement thermocouple for Thetford grill cookers</h3> <p>This genuine Thetford spare thermocouple is a replacement for campervan, caravan, motorhome and boat grill cookers. It measures 600mm.</p> <h3>This Thetford spare thermocouple is compatible with:</h3> <ul> <li>Thetford Caprice Mk3 3 gas burner and hotplate</li> <li>Thetford Midi Prima Mk3</li> <li>Thetford Caprice Mk3 4 gas burner</li> </ul> <p><strong>Must be fitted by qualified technical trained operatives only</strong></p> <p>part no.&nbsp;SSPA0154</p>",27.95,0.00,0.00,0.00,0.0000,N,"Thetford spares, such as this thermocouple, come with a one year warranty.",0.0200,0.0000,0.0000,0.0000,Y,Y,"Thetford spare thermocouples are sent via a 2-3 day delivery courier","by product",14,0,"Spares;Spares/Thetford Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares/Thetford Caprice Cooker Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares/Thetford Midi Prima Spares",12753,f/170/DSC03488__01206.jpg,"Thetford spade grill thermocouple spare for campervans and caravans",N,0,12750,e/347/DSC03487__49892.jpg,"Thetford replacement thermocouple for motorhomes and caravans",Y,1,12752,q/019/DSC03486__35167.jpg,"Genuine spare thetford thermocouple in original packaging",N,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thetford Spares - Spade Grill Thermocouple (SSPA0154)","sspa0154,thetford,thermocouple,spare,cooker,caprice,prima","Genuine spare Thetford thermocouple for campervan, caravan, motorhome and boat cookers. Measures 600mm. Fast UK delivery!",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/spares/thetford-spares-spade-grill-thermocouple/,,,SSPA0154,,Length=600mm
Product,2894,"Thetford Spares Kit - Thermocouples, Shut Off & Fixing Kit SSPA0604",P,SSPA0604,,Thetford,,Right,"<h1>Thetford Spares Kit - Thermocouples, Shut Off &amp; Fixing Kit</h1> <h2>Replacement parts kit for select Thetford cookers including the Thetford Aspire</h2> <p>Genuine Thetford spares kit for select Thetford campervan, caravan, motorhome and boat cookers. This kit includes three coaxial thermocouples, a lid shut-off hinge and a fixing kit.&nbsp;</p> <h3>Thetford spares kit contents:</h3> <ul> <li>3 x Coaxial thermocouple</li> <li>1 x lid shut-off</li> <li>1 x set of fixings</li> </ul> <h3>This Thetford spares kit is compatible with:</h3> <ul> <li>Thetford Aspire 1</li> </ul> <p>Please note - Thetford spares must be fitted by a qualified engineer for the warranty to remain valid.</p> <p>part no.&nbsp;SSPA0604</p> <h3>&nbsp;</h3>",64.95,0.00,0.00,0.00,0.0000,N,"Thetford spares, including this thermocouple and shutoff kit, come with a one year warranty.",0.1000,0.0000,0.0000,0.0000,Y,Y,"Thetford spare thermocouple kits are sent via a next day delivery courier","by product",6,0,"Spares;Spares/Thetford Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares/Thetford Aspire Cooker Spares",12759,o/340/DSC03493__77737.jpg,"Thetford spares kit including thermocouples, shut off and fixing kit",Y,0,12758,u/617/DSC03494__12288.jpg,"Thetford cooker shut off contacts",N,1,12754,h/658/DSC03489__65439.jpg,"Thetford genuine spares kit for campervan, caravan and motorhome cookers",N,2,12756,y/993/DSC03490__38238.jpg,"Thetford replacement parts with thermocouples, fixings and cooker shut off",N,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thetford Spares Kit - Thermocouples Shut Off & Fixings Kit","thetford,spare,part,aspire,cooker,thermocouple,shut off,sspa0604","Part no. SSPA0604. Genuine spares kit for Aspire cookers including 3x coaxial thermocouples, lid shutoff & fixings. Fast UK Delivery!",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/spares/thetford/spares-kit-thermocouples-shut-off-fixing-kit/,,,SSPA0604,,
Product,2895,"Thetford Spare - Thermocouple and Shut Off Kit - SSPA0600",P,SSPA0600,,Thetford,,Right,"<h1>Thetford Spare - Thermocouple and Shut off Kit - SSPA0600</h1> <h2>Replacement part for select Thetford cookers</h2> <p>This thermocouple and shutoff kit is a genuine Thetford spare for cookers in campervans, caravans, motorhomes and boats. This kit comes complete with fixing screws.</p> <h3>This Thetford Thermocouple Kit is compatible with:</h3> <ul> <li>Thetford Triplex 3 burner hob, oven and grill</li> <li>Thetford Caprice Mk3 4 Gas Burners</li> <li>Thetford Caprice Mk3 3 Gas Burners &amp; hotplate</li> <li>Thetford Aspire 1</li> </ul> <h3>This Thetford spares kit contains:</h3> <ul> <li>SMAC3121 - Lid shutoff switch assembly</li> <li>SPXC0135 - Screw x2</li> <li>SPCC100 - Thermocouple</li> <li>SPCC1082 - Thermocouple</li> <li>SPCC1359 - Terminal block</li> <li>SPCC1360 - Tab cover</li> <li>SPCC1072 - Wire lead extension</li> <li>SPCX0101.BK - Screw</li> </ul> <p><strong>Must be fitted by qualified technical trained operatives only</strong></p> <p>part no.&nbsp;SSPA0600</p>",64.95,0.00,0.00,0.00,0.0000,N,"Thetford spares, such as this thermocouple kit, come with a one year warranty.",0.1000,0.0000,0.0000,0.0000,Y,Y," ","by product",1,0,"Spares;Spares/Thetford Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares/Thetford Caprice Cooker Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares/Thetford Aspire Cooker Spares;Spares/Thetford Spares/Thetford Cooker, Hob, Oven & Grill Spares/Thetford Triplex Cooker Spares",12762,b/498/DSC03499__43981.jpg,"Thetford spare thermocouple kit for select cookers - SSPA0600",Y,0,12760,t/074/DSC03497__65396.jpg,"Thetford replacement thermocouple and cooker shut off",N,1,12764,v/021/DSC03500__19345.jpg,"Replacement shutoff, thermocouples and fixings for campervans and caravans",N,2,12761,l/741/DSC03495__93779.jpg,"Genuine spare grill shutoff and thermocouples for Thetford cookers",N,3,12763,z/160/DSC03496__27549.jpg,"Thetford thermocouples and grill shutoff with screws",N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thermocouple, thetford, spare, part, aspire, triplex, caprice, cooker, SSPA0600, kit, shut off kit,","Thetford Spares - Thermocouple Kit - SSPA0600","thermocouple, thetford, spare, part, aspire, triplex, caprice, cooker, SSPA0600, kit, shut off kit,","Genuine spare Thetford thermocouple and shut off kit. Suitable for Triplex, Caprice and Aspire cookers in campervans and motorhomes. Fast UK delivery!",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/spares/thetford/spare-thermocouple-kit-sspa0600/,,,SSPA0600,,
