"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Product Image ID - 10","Product Image File - 10","Product Image Description - 10","Product Image Is Thumbnail - 10","Product Image Sort - 10","Product Image ID - 11","Product Image File - 11","Product Image Description - 11","Product Image Is Thumbnail - 11","Product Image Sort - 11","Product Image ID - 12","Product Image File - 12","Product Image Description - 12","Product Image Is Thumbnail - 12","Product Image Sort - 12","Product Image ID - 13","Product Image File - 13","Product Image Description - 13","Product Image Is Thumbnail - 13","Product Image Sort - 13","Product Image ID - 14","Product Image File - 14","Product Image Description - 14","Product Image Is Thumbnail - 14","Product Image Sort - 14","Product Image ID - 15","Product Image File - 15","Product Image Description - 15","Product Image Is Thumbnail - 15","Product Image Sort - 15","Product Image ID - 16","Product Image File - 16","Product Image Description - 16","Product Image Is Thumbnail - 16","Product Image Sort - 16","Product Image ID - 17","Product Image File - 17","Product Image Description - 17","Product Image Is Thumbnail - 17","Product Image Sort - 17","Product Image ID - 18","Product Image File - 18","Product Image Description - 18","Product Image Is Thumbnail - 18","Product Image Sort - 18","Product Image ID - 19","Product Image File - 19","Product Image Description - 19","Product Image Is Thumbnail - 19","Product Image Sort - 19","Product Image ID - 20","Product Image File - 20","Product Image Description - 20","Product Image Is Thumbnail - 20","Product Image Sort - 20","Product Image ID - 21","Product Image File - 21","Product Image Description - 21","Product Image Is Thumbnail - 21","Product Image Sort - 21","Product Image ID - 22","Product Image File - 22","Product Image Description - 22","Product Image Is Thumbnail - 22","Product Image Sort - 22","Product Image ID - 23","Product Image File - 23","Product Image Description - 23","Product Image Is Thumbnail - 23","Product Image Sort - 23","Product Image ID - 24","Product Image File - 24","Product Image Description - 24","Product Image Is Thumbnail - 24","Product Image Sort - 24","Product Image ID - 25","Product Image File - 25","Product Image Description - 25","Product Image Is Thumbnail - 25","Product Image Sort - 25","Product Image ID - 26","Product Image File - 26","Product Image Description - 26","Product Image Is Thumbnail - 26","Product Image Sort - 26","Product Image ID - 27","Product Image File - 27","Product Image Description - 27","Product Image Is Thumbnail - 27","Product Image Sort - 27","Product Image ID - 28","Product Image File - 28","Product Image Description - 28","Product Image Is Thumbnail - 28","Product Image Sort - 28","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","Global Trade Item Number","Manufacturer Part Number","Tax Provider Tax Code","Product Custom Fields"
Product,759,"Relax Swimming Pool Multi-Function Floating Chlorine Dispenser",P,,,Relax,"Relax Buoy Size",Right,"<h1 class=""MsoNormal"">Relax Small &amp; Big Swimming Pool Multi-Function Buoys 1kg 2kg Dispenser</h1> <p class=""MsoNormal"">The Relax Multi-Function Small &amp; Big Buoy Dispensers contain either 1kg or 2kg worth of multifunctional algicde, clarifier and chlorine for keeping your swimming pool water fresh, clean and healthy with ease!<br /> <br /> Ideal for people who want to maintain sanitation treatment of their swimming pool water whilst they&rsquo;re away on holiday or business or even for people with smaller pools (i.e. Intex) which don&rsquo;t have a skimmer basket</p> <h3 class=""MsoNormal"">Relax Multi-Function Buoys 1kg &amp; 2kg Dispensers feature:</h3> <ul type=""disc""> <li class=""MsoNormal"" style=""mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list 36.0pt;"">Rapid dissolving chlorine to destroy bacteria</li> <li class=""MsoNormal"" style=""mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list 36.0pt;"">Algicide to prevent green water (algal growth)</li> <li class=""MsoNormal"" style=""mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list 36.0pt;"">Clarifier to maintain crystal clear swimming pool water</li> <li class=""MsoNormal"" style=""mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list 36.0pt;"">Stabiliser to protect against potential chlorine loss due to sunlight</li> </ul>",12.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,Y,"In stock & sent on a next working day carrier!","by option",26,0,"Swimming Pool;Swimming Pool/Swimming Pool Maintenance /Chemicals",2326,p/022/buoys__72197.jpg,"Relax Small & Big Swimming Pool Multi-Function Buoys 1kg 2kg Dispenser",Y,0,2325,d/540/big_buoy__70854.jpg,"Relax Big Buoy 2kg",N,1,2324,q/449/small_buoy__15134.jpg,"Relax Small Buoy 1kg",N,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"relax, small, big, swimming pool, multi-function, buoys","Relax Small & Big Swimming Pool Multi-Function Buoys 1kg 2kg Dispenser","relax, small, big, buoy, swimming pool, multi function, 1kg, 2kg, dispenser","Easy and convenient to use Relax Small & Big Buoy Multi-Functional Dispensers come in 1kg & 2kg to maintain a high quality of sanitation treatment in your swimming pool water! Sent on a Next working day delivery.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/swimming-pools/relax-swimming-pool-multi-function-floating-chlorine-dispenser/,,,,,
"  SKU",1128,"[RB]Size=Small Buoy 1kg",,RCH215,,,,,,12.95,0.00,,,,N,,,,,,,,,,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1129,"[RB]Size=Big Buoy 2kg",,RCH216,,,,,,22.95,0.00,,,,N,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",10086,,,RCH215,,,,,,[FIXED]12.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",11242,,,RCH216,,,,,,[FIXED]22.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,760,"Waterco Multicyclone Plus Centrifugal Swimming Pool Filter",P,,,Waterco,"Waterco Multicyclone Plus",Right,"<h1 class=""MsoNormal"">Waterco Multicyclone Plus Centrifugal Swimming Pool Filter</h1> <p class=""MsoNormal"">A revolutionary way to filter your swimming pool, the Waterco MultiCyclone Plus Centrifugal Swimming Pool Filter replaces the traditional sand filter as a cheaper and easier to maintain alternative.</p> <h3 class=""MsoNormal"">How does a Waterco MultiCyclone Plus Swimming Pool Filter work?</h3> <p class=""MsoNormal"">Pool water is spun through a series of cyclones in the Waterco MultiCyclone Plus Filter, whilst centrifugal force pushes the dirt into the sediment bowl (essentially, this is the same technology as a Dyson carpet cleaner except that it is adapted for water). 80% of the dirt is removed by the cyclones whilst the remaining 20% gets caught in the filter cartridge (above the sediment chamber) which leaves the water sparklingly clear.</p> <h3 class=""MsoNormal"">What are the benefits of using the Waterco MultiCyclone Plus Centrifugal Swimming Pool Filter?</h3> <ul> <li>Cheaper and easier to maintain than a sand filter</li> <li>Easy to install</li> <li>Doesn&rsquo;t require time consuming and pricey changes of sand</li> <li>No backwashing necessary! Saving you effort as well as the thousands of litres worth of water that are required in the long run for backwashing.</li> <li>The paper filter cartridge in the Waterco MultiCyclone Plus Centrifugal Filter only needs cleaning every month or so</li> </ul> <p class=""MsoNormal"">There's two different base and model options available for the Waterco MultiCyclone Plus Centrifugal Pool Filter. Please use the drop down menus at the top of the page to mark your product preference prior to checkout</p>",339.95,0.00,0.00,0.00,0.0000,N,,2.0100,0.0000,0.0000,0.0000,Y,Y,"# Delivery 5 to 7 working days",none,0,0,"Swimming Pool;Swimming Pool/Pumps and Filters;Swimming Pool/Pumps and Filters/Filters",2327,h/254/MultiCyclone_Plus_40_cutaway__78250.jpg,"WaterCo Multi cyclone Plus Swimming Pool filter",Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"filter, swimming, pool, filtration, waterco, centrifugal, ","WaterCo Multicyclone Plus Centrifugal Swimming Pool Filter ","waterco, Multi, cyclone, multicyclone, filter, filtration, swimming, pool, centrifugal, ","The WaterCo MultiCyclone Plus Centrifugal Swimming Pool Filter is a cheaper and easier to maintain alternative to sand filters that will save you time, effort and money! ",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/swimming-pools/waterco-multicyclone-plus-centrifugal-swimming-pool-filter/,,,,,
"  SKU",1734,"[S]Connection Size=16 Cyclone - 2"" Connections",,"MCC01 (PLUS)",,,,,,445.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1735,"[S]Connection Size=12 Cyclone - 1.5"" Connections",,"MCC01/15 (PLUS)",,,,,,368.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1736,"[S]Connection Size=12 Cyclone - 1.5"" Connections,[S]Optional Base=Ground Base",,"MCC01/15-MCC01B (PLUS)",,,,,,430.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1737,"[S]Connection Size=12 Cyclone - 1.5"" Connections,[S]Optional Base=Over Pump Support Base (Special Order - Call for Availability)",,"MCC01/15-MCC01BOP (PLUS)",,,,,,464.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1738,"[S]Connection Size=16 Cyclone - 2"" Connections,[S]Optional Base=Ground Base",,"MCC01-MCC01B (PLUS)",,,,,,507.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1739,"[S]Connection Size=16 Cyclone - 2"" Connections,[S]Optional Base=Over Pump Support Base (Special Order - Call for Availability)",,"MCC01-MCC01BOP (PLUS)",,,,,,541.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",8262,,,"MCC01 (PLUS)",,,,,,[FIXED]445,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",8263,,,"MCC01/15 (PLUS)",,,,,,[FIXED]368,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",8264,,,"MCC01/15-MCC01B (PLUS)",,,,,,[FIXED]430,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",8265,,,"MCC01/15-MCC01BOP (PLUS)",,,,,,[FIXED]464,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",8266,,,"MCC01-MCC01B (PLUS)",,,,,,[FIXED]507,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",8267,,,"MCC01-MCC01BOP (PLUS)",,,,,,[FIXED]541,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,761,"Relax 2 Litre Swimming Pool Algae Eliminator",P,RCH097,,Relax,,Right,"<h1 class=""MsoNormal"">Relax 2 Litre Swimming Pool Algae Eliminator</h1> <p class=""MsoNormal"">Formulated to powerfully destroy existing black, mustard and green algae Relax 2 Litre Algae Eliminator will sufficiently clear algae infested pools and restore swimming pool water to a clean, clear and healthy state.</p>",22.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,N,Y,"In stock & sent on a next working day carrier!",none,0,0,"Swimming Pool;Swimming Pool/Swimming Pool Maintenance /Chemicals",2328,h/921/relax_algae_eliminator__25147.jpg,"Relax 2 Litre Swimming Pool Algae Eliminator",Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"relax, algae, eliminator, swimming pool, chemicals","Relax 2 Litre Swimming Pool Algae Eliminator","relax, 2 litre, swimming pool, algae, eliminator, chemicals","Destroy black, green and mustard algae infestations from your swimming pool water with Relax 2 Litre Swimming Pool Algae Eliminator, sent with a Next Working Day delivery. ",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/swimming-pools/relax-2-litre-swimming-pool-algae-eliminator/,,,,,
Product,762,"Relax 2 Litre Swimming Pool Algicide",P,RCH039,,Relax,,Right,"<h1>Relax 2 Litre Swimming Pool Algicide</h1> <p>For regular control of algae, Relax 2 Litre Swimming Pool Algicide should be used every 2 weeks to prevent common algae infestations.</p>",22.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,N,Y,"Sold out, please see Clean n Clear",none,0,0,"Swimming Pool;Swimming Pool/Swimming Pool Maintenance /Chemicals",2329,n/080/relax_algicide__81834.jpg,"Relax 2 Litre Swimming Pool Algicide",Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"relax, algae, eliminator, swimming pool, chemicals, 2 litre, algicide, algaecide,","Relax 2 Litre Swimming Pool Algicide ","relax, 2 litre, swimming pool, algicide, chemicals, algaecide, ","Relax Algicide comes in a 2 litre bottle and should be used every 2 weeks to control and prevent algae infestations in your swimming pool water. ",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/swimming-pools/relax-2-litre-swimming-pool-algicide/,,,,,
Product,764,"Waterco MultiCyclone Pre-Filter For Swimming Pools or Koi Ponds",P,,,Waterco,"Waterco Multicyclone ",Right,"<h1 class=""MsoNormal""><span class=""categorydesc"">Waterco MultiCyclone Pre-Filter For Koi Ponds or Swimming Pools<br /></span></h1> <p class=""MsoNormal""><span class=""categorydesc"">Ideal for extending the lifespan of the filter in your current swimming pool or Koi pond set up, the Waterco MultiCyclone Centrifugal Pre-Filter is a revolutionary filtration system which will save you a great deal of time, money and energy!</span></p> <h3>How does a Waterco MultiCyclone Koi Pond Pre-Filter work?</h3> <p class=""MsoNormal"">Pool water gets spun through multiple hydro cyclones whilst centrifugal forces in the Waterco MultiCyclone Pre-Filter push dirt into the sediment bowl meaning that 80% of the dirt gets removed by the cyclones, leaving the remaining dirt to be caught by your existing filter for exquisitely clear water.</p> <h3>What are the benefits of using the Waterco MultiCyclone Swimming Pool Centrifugal Pre-Filter?</h3> <ul type=""disc""> <li class=""MsoNormal"" style=""mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list 36.0pt;"">Cheaper and easier to maintain than a sand filter</li> <li class=""MsoNormal"" style=""mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list 36.0pt;"">Easy to install</li> <li class=""MsoNormal"" style=""mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list 36.0pt;"">Doesn&rsquo;t require time consuming and pricey changes of sand</li> <li class=""MsoNormal"" style=""mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list 36.0pt;"">No backwashing necessary! Saving you effort as well as the thousands of litres worth of water that are required in the long run for backwashing.</li> <li class=""MsoNormal"" style=""mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list 36.0pt;"">No filter media to remove or clean.</li> </ul> <p class=""MsoNormal"">There's two different model and optional Base options available for the Waterco MultiCyclone Centrifugal Pre-Filter. Please use the drop down menu at the top of the page to mark your product preference prior to checkout.</p> <h3 class=""MsoNormal"" style=""text-align: left;"">&nbsp;</h3> <p><iframe src=""http://www.youtube.com/embed/enAWaFa0_Sk?rel=0"" width=""425"" height=""350"" frameborder=""0""></iframe></p>",279.95,0.00,0.00,0.00,0.0000,N,,2.0100,0.0000,0.0000,0.0000,Y,Y,"Temporarily out of stock",none,0,0,"Swimming Pool;Swimming Pool/Pumps and Filters;Swimming Pool/Pumps and Filters/Filters",2336,l/450/prefiltre_multicyclone__21296.jpg,"Waterco Pre Filter multi cyclone ",Y,0,2337,a/295/multicyclone_filter__58324.jpg,"Koi pond or swimming pool Pre Filter System",N,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"waterco, filter, pool filter,","Waterco MultiCyclone Centrifugal Koi Pond Swimming Pool Pre-Filter System ","waterco, pre, filter, multi, cyclone, multicyclone, koi, pond, pool, swimming","The Waterco MultiCyclone Pre-Filter System is ideal for use with swimming pools and koi ponds and is a revolutionary filtration system sure to save you long term costs, time and energy! ",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/swimming-pools/waterco-multicyclone-pre-filter-for-swimming-pools-or-koi-ponds/,,,LAC-050-0608,,
"  SKU",2881,"[S]Connection Size=12 Cyclone - 1.5"" Connections",,MCC01/15,,,,,,279.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",2882,"[S]Connection Size=16 Cyclone - 2"" Connections",,MCC01,,,,,,319.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",2883,"[S]Connection Size=12 Cyclone - 1.5"" Connections,[S]Optional Base=Ground Base",,"MCC01/15 - MCC01B",,,,,,334.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",2884,"[S]Connection Size=16 Cyclone - 2"" Connections,[S]Optional Base=Over Pump Support Base (Special Order - Call for Availability)",,"MCC01 - MCC01BOP",,,,,,419.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",2885,"[S]Connection Size=12 Cyclone - 1.5"" Connections,[S]Optional Base=Over Pump Support Base (Special Order - Call for Availability)",,"MCC01/15 - MCC01BOP",,,,,,364.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",2886,"[S]Connection Size=16 Cyclone - 2"" Connections,[S]Optional Base=Ground Base",,"MCC01 - MCC01B",,,,,,384.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",8256,,,MCC01/15,,,,,,[FIXED]279.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",8257,,,MCC01,,,,,,[FIXED]319.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",8258,,,"MCC01/15 - MCC01B",,,,,,[FIXED]334.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
