"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Product Image ID - 10","Product Image File - 10","Product Image Description - 10","Product Image Is Thumbnail - 10","Product Image Sort - 10","Product Image ID - 11","Product Image File - 11","Product Image Description - 11","Product Image Is Thumbnail - 11","Product Image Sort - 11","Product Image ID - 12","Product Image File - 12","Product Image Description - 12","Product Image Is Thumbnail - 12","Product Image Sort - 12","Product Image ID - 13","Product Image File - 13","Product Image Description - 13","Product Image Is Thumbnail - 13","Product Image Sort - 13","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","Global Trade Item Number","Manufacturer Part Number","Tax Provider Tax Code","Product Custom Fields"
Product,2385,"Mod Lite The Wireless Swimming Pool or Spa Light",P,,,"S R Smith","Wireless Underwater LED Lights",Right,"<h1>Mod Lite The Wireless Swimming Pool or Spa Light</h1> <h2 style=""text-align: justify;"">Power supplied to the lights without wires, Twilight zone technology?</h2> <p style=""text-align: justify;"">Yes that's right, the Mod-Lite does not have wires, it's all down to PowerPass technology allowing power to flow directly to this wireless LED swimming pool lamp module, without a physical connection to power;&nbsp; this makes installation faster,&nbsp;efficient and safer, making replacement and winterization a piece of cake.</p> <h3>12v, AC, 7 Watt LED light low profile wireless swimming pool or spa light</h3> <ul> <li>Designed for use with standard 1.5"" wall fittings and conduit down to 0.75""</li> <li>Available in lengths of 80ft or 150ft, as single units or in bulk packs</li> <li>Advanced colour functionality with poolLUX Premier</li> <li>(49) colour variations and 4 levels of dimming via wireless remote&ndash;12V controls</li> <li>(6) colours (white, blue, green, red, amber, magenta), and (2) light shows (fast/slow)</li> <li>(5) collared trim plates in (2) different shapes (square and round) for a total of (10) options for maximum customisation</li> <li>3-year warranty</li> </ul> <h1 style=""text-align: center;""><span style=""color: #ff0000;"">This page still under construction, purchasing details will be added soon.<br /></span></h1> <p>&nbsp;</p> <p>&nbsp;</p>",375.00,0.00,0.00,0.00,0.0000,N,"3 Year Warranty",0.1000,0.0000,0.0000,0.0000,N,N,"Delivery for the Wireless colour change LED system is 2-4 days","by option",0,0,"Swimming Pool/Pool Lights/LED Pool Lights",10232,m/798/mod-lite-3__23022.JPG,"Mod-Lite The Wireless Swimming Pool Light",Y,0,10230,e/058/mod-lite-composite2-no-fitting-lr__50561.jpg,,N,1,10231,y/538/mod-lite-square-plate-lr__44322.jpg,"SR Smith Mod Lite square",N,2,10234,s/514/mod-lite-round-plate-lr__68479.jpg,"SR Smith Mod-Lite round",N,3,10235,r/580/mod-lite__39078.JPG,,N,4,10229,r/356/mod-lite-2__70116.JPG,"SR Smith Mod Lite dimensions",N,5,10233,u/226/mod-lite-1__39145.JPG,"SR Smith Mod Lite colour options",N,6,10228,h/047/logo__17305.jpg,"Mod Lite The Wireless Spa Light",N,7,,,,,,,,,,,,,,,,,,,,,,,,,,"Wireless, LED, Par 56, underwater, Colour, Change, Light,","Mod Lite The Wireless Swimming Pool or Spa Light","Wireless, mod-lite, Swimming, Pool, Colour, Change, LED, Underwater, Light, Remote, Control","Mod-Lite Wireless Swimming Pool and Spa LED Lights",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/mod-lite/sr-smith/wireless/swimming/pool/led/light/,,,,,
"  SKU",4936,"[S]Select Number Of Lamps=1 x Lamp + 1 x Remote Control",,coming-soon,,,,,,375.00,0.00,,,,N,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",4937,"[S]Select Number Of Lamps=2 x Lamp + 1 x Remote Control",,"coming soon",,,,,,619.00,0.00,,,,N,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",6882,,,"coming soon",,,,,,[FIXED]619,,,,,,,,,,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",6883,,,coming-soon,,,,,,[FIXED]375,,,,,,,,,,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,2386,"Dolphin M600 Robotic Swimming Pool Cleaner from Maytronics",P,,,Certikin,,Right,"<h1 style=""text-align: justify;"">The new Dolphin M600 from Maytronics</h1> <h2 style=""text-align: justify;"">No fuss no hassle</h2> <p style=""text-align: justify;"">The <em>Dolphin M600 robotic swimming pool cleaner</em> makes the cleaning of any pool look easier than ever. Years of experience and know how from the design team at Maytronics have come together to bring one of their best pool cleaners to the market yet.</p> <h3 style=""text-align: justify;"">Clean the pool remotely using the app.</h3> <p style=""text-align: justify;"">If it's not already easy to use the Dolphin M600 is connected to the cloud, meaning you can download the app and take control wherever you are.</p> <h3 style=""text-align: justify;"">The latest technology</h3> <p style=""text-align: justify;"">If you&rsquo;re looking for a new state of the art swimming pool clear cleaner that&rsquo;s robust and able to tackle the tough jobs then look no further than Maytronics Dolphin M600</p> <h3 style=""text-align: justify;"">Features:</h3> <ul> <li>Robust water line cleaning</li> <li>Real time cloud connection</li> <li>Smart app notifications including ""fetch me mode""</li> <li>Complete coverage of all pool surfaces with advanced software algorithms</li> <li>Wall scrubbing</li> <li>Optimal manoeuvrability with dual drive motors</li> <li>Cable swivel to prevent tangling</li> <li>Dual active brush rotates twice as fast as the cleaner</li> <li>Multi layer filter prevents clogging</li> <li>Power Stream mobility system providing precise navigation control</li> <li>Pick me up mode</li> </ul>",3195.00,1625.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,N,Y,,"by product",0,0,"Swimming Pool/Swimming Pool Maintenance /Electronic Cleaners",10237,d/569/M600_00__27596.jpg,"Dolphin M600 Robotic Swimming Pool Cleaner from Maytronics",Y,0,10238,q/892/6__57289.jpg,"Dolphin M600 app",N,1,10239,q/778/2__02643.jpg,,N,2,10240,z/442/5__54471.jpg,"Dolphin M600 Swimming Pool Cleaner real time cloud control",N,3,10241,o/726/9__31472.jpg,"Dolphin M600 smart notifications",N,4,10242,n/344/8__66528.jpg,"All pool surfaces covered Dolphin M600 Swimming Pool Cleaner Maytronics",N,5,10243,n/201/3__81329.jpg,"Dolphin M600 wall scrubbing",N,6,10244,t/885/10__09764.jpg,"Rough and fine debris taken out Dolphin M600 Swimming Pool Cleaner",N,7,10245,i/593/4__54877.jpg,"Dual drive motor for precise manoeuvrability ",N,8,10246,v/866/7__66017.jpg,"Pick me up mode",N,9,10247,u/849/1__77335.jpg,,N,10,10248,o/412/11__18855.jpg,"Cable swivel to prevent tangling Dolphin M600 pool cleaner",N,11,10249,f/565/12__40631.jpg,"Dual active brush rotates twice as fast as the cleaner Dolphin M600 pool cleaner",N,12,,"Dolphin M600 Robotic Swimming Pool Cleaner from Maytronics","Dolphin, M600, Robotic, Swimming, Pool, Cleaner, Maytronics, app, ","The new Dolphin M600 Robotic Swimming Pool Cleaner controlled using the app",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/maytronics/dolphin/m600/robotic/swimming/pool/cleaner/,,,,,
Product,2387,"Avtex Tourer 2 Sat Nav Caravan Club Edition",P,Tourer2,,Avtex,,Right,"<h1 style=""text-align: justify;"">Avtex Tourer 2 Sat Nav Caravan and Motor home Club Edition</h1> <h2 style=""text-align: justify;"">First Class Touring Navigation.</h2> <p style=""text-align: justify;"">This exciting collaboration between Avtex, and leading Sat-Nav manufactures Garmin, has produced a world class leisure touring Sat Nav aid, endorsed by the Caravan and Motorhome club.</p> <h2 style=""text-align: justify;"">Caravan and Motorhome Specific.</h2> <p style=""text-align: justify;"">The Avtex Tourer 2 comes loaded with features specifically for use with Campervans, Caravans and Motor homes, and being the Caravan and Motorhome Club Edition this unit has all the Caravan and Motorhome Club data allowing you to search for, filter, and view all the best Caravan and Motor home Club sites.</p> <p style=""text-align: justify;"">The <strong>Avtex Tourer 2</strong> is designed to simplify navigation for Campervans, Motor homes and Caravans.</p> <h2 style=""text-align: justify;"">Packed with customisable content.</h2> <p style=""text-align: justify;"">The Avtex Tourer 2 comes preloaded with detailed maps of 45 European Countries, with free lifetime map updates, including information on road restrictions, such as bridge heights.&nbsp;</p> <p style=""text-align: justify;"">Just input the specs of your Campervans, Motorhome or Caravan, and the Avtex Tourer Two will use your Campervans profile to find the most efficient route across the UK and Europe.</p> <p style=""text-align: justify;"">Your route will be determined based on the height, weight, length and width of your vehicle.</p> <h2 style=""text-align: justify;""><span>Hands Free Features With Voice Command Function.</span></h2> <p style=""text-align: justify;""><span><span>Sync your Bluetooth enabled Smartphone to the <em>Avtex Tourer 2</em>, and get great features that let you stay connected without taking your hands off the wheel. </span></span></p> <p style=""text-align: justify;""><span><span>Make hands-free phone calls, and receive smart notifications on your navigator&rsquo;s display. This means you can see incoming calls, text messages and calendar reminders without having to reach for your phone. The Avtex Tourer 2 Sat-Nav also offers the convenience of voice-activated navigation. </span></span></p> <p style=""text-align: justify;""><span><span>Say &ldquo;voice command,&rdquo; and then simply command your navigator with your voice while your hands never have to leave the steering wheel.</span></span></p> <h2 style=""text-align: justify;"">Active Lane Guidance.</h2> <p style=""text-align: justify;""><span>Active Lane Guidance (ALG) uses voice prompts and brightly coloured arrows to indicate the correct lane for your campervans route, and moves along with you to make sure you're in the right place at the right time, without any last-minute lane-swapping panic.</span></p> <h2 style=""text-align: justify;""><span>Garmin Live Digital traffic via DAB</span></h2> <p style=""text-align: justify;""><span><span>With the included combination power cable/traffic receiver, your Avtex Tourer two offers free digital traffic information for the useful life of your Sat Nav. This is known as the Garmin Live Digital Traffic. No need to pair to a Smartphone, this traffic solution is ready right out of the box! Just plug your navigator into your campervans, or caravan power outlet to receive helpful traffic information and enjoy the adventure ahead.</span></span></p> <h2 style=""text-align: justify;""><span><span>Dimensions</span></span></h2> <ul style=""text-align: justify;""> <li><span><span><span><span>Width 170mm x Height 99mm x Depth 14mm</span><br /></span></span></span></li> </ul> <h2 style=""text-align: justify;"">Features.</h2> <ul style=""text-align: justify;""> <li><span>Search &amp; filter site data from Caravan and Motorhome Club, ACSI, NKC and Motor Home Facts Databases</span></li> <li><span><span>Voice command/hands-free features include Bluetooth calling, smart notifications and voice-activated navigation</span></span></li> <li><span><span><span>Wi-Fi built in for easy updating &ndash; no computer required.</span></span></span></li> <li><span><span><span><span>Free digital traffic alerts</span></span></span></span></li> <li><span><span><span><span><span>Route planning based on the size &amp; weight of your caravan, motorhome or campervans set-up</span></span></span></span></span></li> <li><span><span><span><span><span><span>Easily navigate complex interchanges with &ldquo;spoken turn-by turn&rdquo;directions and active lane guidance.</span></span></span></span></span></span></li> <li><span><span><span><span><span><span><span>Covers 45 countries, with free lifetime map updates</span></span></span></span></span></span></span></li> <li><span><span><span><span><span><span><span>Large 7""&nbsp; Sat Nav screen</span></span></span></span></span></span></span></li> </ul>",379.95,0.00,0.00,0.00,0.0000,N,"12 months ",0.1100,0.0000,0.0000,0.0000,Y,N,"Order your Avtex Tourer 2 Sat Nav before mid-day for next working day shipping",none,0,0,"Caravan, Campervan & Motorhome/Electrical/TVs, Aerial and WiFi;Caravan, Campervan & Motorhome",10253,l/797/AT1__40417.jpg,"Avtex Tourer 2 Sat Nav by Garmin",N,0,10251,k/109/AT3__45917.JPG,"Avtex Tourer 2 Satellite Navigation by Garmin Unboxed",Y,1,10252,q/135/AT2__51730.jpg,"Avtex Tourer 2 by Garmin Retail Package",N,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Avtex, Tourer, Tourer 2, Garmin, Caravan and Motorhome Club, Sat Nav, Navigation, campervans navigation,","Avtex Tourer 2 Sat Nav Caravan and Motorhome Club Edition Garmin","Avtex, Tourer 2, Sat Nav, Caravan and Motorhome club, Garmin Navigation,  Navigation, Campervans, Sat Nav,","The Avtex Tourer 2 is a Garmin Caravan Club Sat Nav Navigation for Campervans Motorhomes",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan/avtex/tourer2/satellite/navigation/caravan/club/edition/,,,"Tourer 2",,
Product,2394,"Renogy 160 Watt Flexible Solar Panels and Kits",P,RNG160,,,"Renogy 160w Solar Panel Kit",Right,"<h1>Renogy 160 watt Solar Panels and MULTI Panel kits</h1> <p>The 160 watt flexible panels and MULTI kits from RENOGY are an ideal solution for keeping your leisure battery charged in your campervan, motorhome or caravan.</p> <p>Choose from a standard 160 watt basic kit, or choose a 320 watt MPPT kit complete with all fixings required.</p> <h2>Flexibility</h2> <p>The Renogy 160 watt solar panels are the most flexible solar panels on the market, and can be flexed up to 248 degrees, which is very useful for curved motorhome or campervan rooves</p> <h2>Ultra Lightweight</h2> <p>The advanced polymer system employed by the RENOGY 160 watt solar means it is 70% lighter than campervan solar panels with comparable output.</p> <h2>Super Thin Lamination</h2> <p>Discreet and thin, the Renogy 160W Lightweight Solar Panel is only a tenth of an inch thick. Approximately 95% thinner than its rigid counterpart, this panel is ideal for an easy installation to your campervan, motorhome or caravan.</p> <h2>Highly Durable</h2> <p>Rigorously tested, the 160W panel is designed to withstand extreme wind of up to 2400Pa and snow loads of up to 5400Pa and has undergone extensive hail tests.</p> <h2>PWM Controller or MPPT?</h2> <p>The PWM controller is in essence a switch that connects a solar array to a battery.</p> <p>The result is that the voltage of the array will be pulled down to near that of the battery.</p> <p>The MPPT controller is more sophisticated (and more expensive): it will adjust its input voltage to harvest the maximum power from the solar array and then transform this power to supply the varying voltage requirement, of the campervan caravan battery, plus load.&nbsp;</p> <h2>Features and Specifications</h2> <ul> <li>Ultra lightweight polymer design 1.27 kilos</li> <li>Monocrystalline panel</li> <li>160 watts&nbsp;</li> <li>Nominal Output per panel 6.59 amps per hour</li> <li>Open circuit voltage (VOC) 23.0 Volts DC</li> <li>less than 5% the weight of regular framed panels</li> </ul> <h2>Kit Combinations</h2> <h3>PWM Kit 1 comprises of:</h3> <ul> <li>1 x 160 watt RENOGY Flexible 160 Watt Solar Panel</li> <li>1 x Roof Entry Grommet</li> <li>1 x 10 Amp PWM Charge Controller</li> <li>1 x Elastomer Bonding Agent</li> <li>2 x 3 Metre Connection Cable (MC4)</li> </ul> <h3>PWM Kit 2 comprises of:</h3> <ul> <li>2 x 160 watt RENOGY Flexible 160 Watt Solar Panel</li> <li>1&nbsp;x Double Roof Entry Grommet</li> <li>2 x MC4 Splitter Connectors</li> <li>1 x 20 Amp Dual PWM Charge Controller</li> <li>2 x Elastomer Bonding Agent</li> <li>2 x 3 Metre Connection Cable (MC4)</li> </ul> <h3>MPPT Kit 1 comprises of:</h3> <ul> <li>1 x 160 watt RENOGY Flexible 160 Watt Solar Panel</li> <li>1 x Roof Entry Grommet</li> <li>1 x 10 Amp VICTRON MPPT Charge Controller</li> <li>1 x Elastomer Bonding Agent</li> <li>2&nbsp;x 3 Metre Connection Cable (MC4)</li> </ul> <h3>MPPT Kit 2 comprises of:</h3> <ul> <li>2&nbsp;x&nbsp;160 watt RENOGY Flexible 160 Watt Solar Panel</li> <li>1 x Double Roof Entry Grommet</li> <li>2 x&nbsp;MC4 Splitter Connectors</li> <li>1 x 20 Amp VICTRON MPPT Charge Controller</li> <li>2 x Elastomer Bonding Agent</li> <li>2 x 3 Metre Connection Cable (MC4)</li> </ul> <h3>&nbsp;Panel Dimensions:</h3> <ul> <li>(L) 1503mm x (W) 673mm x (D) 2.03mm</li> <li>Weight 2.81 Kg</li> </ul>",224.95,0.00,0.00,0.00,0.0000,N,"2 Years",0.1100,0.0000,0.0000,0.0000,Y,N,"In stock and sent with a Next Working Day courier service!","by product",0,0,"Caravan, Campervan & Motorhome/Solar;Caravan, Campervan & Motorhome;Caravan, Campervan & Motorhome/Solar/Solar Panels and Kits;Caravan, Campervan & Motorhome/Solar/Solar Panels and Kits/Flexible Solar Panels and kits",10485,f/694/Renogy160WKit__34678.jpg,"Renogy 160 watt Campervan Solar Panel kit complete",Y,0,10256,r/366/Renogy_320_watt_kit__28984.JPG,"Renogy 320 watt solar Panel kit for Campervan",N,1,10267,e/785/ren2__82516.jpg,"Renogy 160 watt solar panel for motorhome",N,2,10268,a/461/ren1__97766.jpg,"Renogy 160 watt flexible solar panel for caravan",N,3,10266,t/674/BT1_Module__23820.png,"Renogy Bluetooth Module for Campervan Solar Panel Kits",N,4,10269,v/222/ren3__70714.jpg,"Renogy 160 watt solar panel Install flow chart with campervan inverter",N,5,10270,d/744/Ren4__76173.jpg,"Solar Panel Composition Ideal for Campervan",N,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Solar Panel, Flexible Solar Panel, Campervan Solar Panel, Caravan Solar Panel, 160 w,","Renogy 160 Watt Flexible Solar Panel Campervan Caravan","Renogy, 160 Watt, Solar panel, Campervan Solar Panel, Flexible Solar Panel, ","The Renogy 160 watt flexible solar panel is an ideal campervan kit",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-campervan-motorhome/renogy-160-watt-flexible-solar-panels-and-kits/,,,RNG-160DB-H-BC,,
"  SKU",4973,"[S]Select Kit=160W Panel Only",,RNG-160,,,,,,224.95,144.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",4974,"[S]Select Kit=PWM Kit 1",,PWMKIT1,,,,,,299.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",4975,"[S]Select Kit=PWM Kit 2",,PWMKIT2,,,,,,579.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",4976,"[S]Select Kit=MPPT Kit 1",,MPPTKIT1,,,,,,399.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",4977,"[S]Select Kit=MPPT Kit 2",,MPPTKIT2,,,,,,699.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",6921,,,RNG-160,,,,,,[FIXED]224.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",6922,,,PWMKIT1,,,,,,[FIXED]299.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",6923,,,PWMKIT2,,,,,,[FIXED]579.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",6924,,,MPPTKIT1,,,,,,[FIXED]399,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",6925,,,MPPTKIT2,,,,,,[FIXED]699,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,2395,"Thetford Caravan Fridge SR Powerboard R2G - Automatic Energy Selection - 691137",P,691137,,Thetford,,Right,"<h1 style=""text-align: justify;"">Thetford Fridge SR Powerboard R2G Automatic</h1> <h3 style=""text-align: justify;"">Details:</h3> <ul style=""text-align: justify;""> <li>Powerboard for Thetford SR R2G electric/ Automatic select fridges.</li> <li>Complete kit with instructions.</li> <li>Genuine Thetford spare part for N100 series fridges in caravan or motorhome</li> <li>Compatible with N97 Premium line (with LCD display), N100 Deluxe line (LCD display), N100 Premium line, N104 Premium line, N109 Premium line, N112 Premium Line, N145 Premium line, N150 Premium line, N175 Premium line &amp; N180 Premium line</li> </ul> <p style=""text-align: justify;""><strong><span style=""color: #ff0000;"">Please Note: This is the Automatic Energy Select Version.&nbsp;Thetford spares must be fitted by a qualified engineer for the warranty to remain valid.</span></strong></p>",197.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,N,Y,Discontinued,"by product",0,0,"Caravan, Campervan & Motorhome;Spares;Spares/Thetford Spares;Spares/Thetford Spares/Thetford Fridge Spares",10455,b/950/691137_3__31566.jpg,"thetford Fridge SR Powerboard Automatic 691137",Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SR, Powerboard, R2G, Electric, 691137,","Thetford Spare SR Fridge Powerboard R2G Automatic - 691137","Thetford, SR, Powerboard, R2g, Electric, Fridge, Spare, Replacment, Automatic","The Thetford Spare SR Fridge Powerboard R2G Automatic is sent on a next day service ",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan/motorhome/thetford/spares/fridge/sr/powerboard/automati/-691137/,,,691137,,
Product,2396,"Thetford Toilet Service Door 3 Rubber Seal - 26601",P,26601,,Thetford,,Right,"<h1>Thetford Toilet Service Door Rubber Seal SD3</h1> <h2>Genuine Thetford spare part</h2> <p>Rubber door seal for the Thetford service door 3 cassette toilet external access door.</p> <p>This is a genuine Thetford part for caravan, motorhome, campervan and boat.</p> <p><strong>Must be fitted by qualified technical trained operatives only</strong></p> <p>Part no. 26601</p>",16.95,0.00,0.00,0.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,"The Thetford Toilet Service Door SD3 is sent on a 1-3 working day delivery",none,1,0,"Caravan, Campervan & Motorhome;Spares;Spares/Thetford Spares;Spares/Thetford Spares/Thetford Cassette Toilet Spares;Spares/Thetford Spares/Thetford Cassette Toilet Spares/Thetford C200 Toilet Spares;Spares/Thetford Spares/Thetford Cassette Toilet Spares/Thetford C220 Toilet Spares;Spares/Thetford Spares/Thetford Cassette Toilet Spares/Thetford C250 Toilet Spares;Spares/Thetford Spares/Thetford Cassette Toilet Spares/Thetford C260 Toilet Spares;Spares/Thetford Spares/Thetford Cassette Toilet Spares/Thetford C400 Toilet Spares;Spares/Thetford Spares/Thetford Cassette Toilet Spares/Thetford C234 Toilet Spares;Spares/Thetford Spares/Thetford Cassette Toilet Spares/Thetford C500 Toilet Spares",22881,p/301/26601__18064.jpg,"Thetford Toilet Service Door 3 Rubber Seal - 26601",Y,0,10259,t/918/Thetford-26601__14935.JPG,"Thetford Toiley Service Door Rubber Seal 26601",N,1,22882,e/358/26601_1__63892.jpg,26601,N,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thetford Toilet Service Door Rubber Seal SD3 - 26601 ","Thetford, Toilet, Service, Door, Rubber, Seal, SD3,","The Thetford Toilet Service Door SD3 is sent on a next working day delivery",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/thetford/toilet/service/door/rubber/seal/,,,26601,,
