"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Product Image ID - 10","Product Image File - 10","Product Image Description - 10","Product Image Is Thumbnail - 10","Product Image Sort - 10","Product Image ID - 11","Product Image File - 11","Product Image Description - 11","Product Image Is Thumbnail - 11","Product Image Sort - 11","Product Image ID - 12","Product Image File - 12","Product Image Description - 12","Product Image Is Thumbnail - 12","Product Image Sort - 12","Product Image ID - 13","Product Image File - 13","Product Image Description - 13","Product Image Is Thumbnail - 13","Product Image Sort - 13","Product Image ID - 14","Product Image File - 14","Product Image Description - 14","Product Image Is Thumbnail - 14","Product Image Sort - 14","Product Image ID - 15","Product Image File - 15","Product Image Description - 15","Product Image Is Thumbnail - 15","Product Image Sort - 15","Product Image ID - 16","Product Image File - 16","Product Image Description - 16","Product Image Is Thumbnail - 16","Product Image Sort - 16","Product Image ID - 17","Product Image File - 17","Product Image Description - 17","Product Image Is Thumbnail - 17","Product Image Sort - 17","Product Image ID - 18","Product Image File - 18","Product Image Description - 18","Product Image Is Thumbnail - 18","Product Image Sort - 18","Product Image ID - 19","Product Image File - 19","Product Image Description - 19","Product Image Is Thumbnail - 19","Product Image Sort - 19","Product Image ID - 20","Product Image File - 20","Product Image Description - 20","Product Image Is Thumbnail - 20","Product Image Sort - 20","Product Image ID - 21","Product Image File - 21","Product Image Description - 21","Product Image Is Thumbnail - 21","Product Image Sort - 21","Product Image ID - 22","Product Image File - 22","Product Image Description - 22","Product Image Is Thumbnail - 22","Product Image Sort - 22","Product Image ID - 23","Product Image File - 23","Product Image Description - 23","Product Image Is Thumbnail - 23","Product Image Sort - 23","Product Image ID - 24","Product Image File - 24","Product Image Description - 24","Product Image Is Thumbnail - 24","Product Image Sort - 24","Product Image ID - 25","Product Image File - 25","Product Image Description - 25","Product Image Is Thumbnail - 25","Product Image Sort - 25","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","Global Trade Item Number","Manufacturer Part Number","Tax Provider Tax Code","Product Custom Fields"
"  SKU",304,"[S]Select Blind=Fiat Ducato 06 Onwards",,-7241314N,,,,,,,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",14202,,,-7241314N,,,,,,,,,,,,,,,,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,1255,"CBE Caravan 240v Flush Mains Inlet Box ",P,002730,,CBE,,Right,"<h1>CBE Caravan 240v Flush Mains Inlet Box</h1> <p>Suitable for use in van conversions, caravans, campervans and motorhomes, the CBE Caravan 240v Flush Mains Inlet Box are flush fitting for external use.</p> <h3>CBE Caravan 240v Flush Mains Inlet Box dimensions</h3> <p><strong> Mounting face</strong>: 107 x 107mm<br /><strong>Mounting face to rear of box</strong>: 80mm<br /> <strong>Cutout</strong>: 80 x 90mm~<br /> *The CBE Caravan 240v Flush Mains Inlet Box comes with a foam gasket which can be used as a template for the cutout.</p>",20.00,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,N,"In stock & sent on a Next Working Day delivery!",none,0,0,"Caravan, Campervan & Motorhome/Electrical;Caravan, Campervan & Motorhome/Electrical/Mains Hook Up;Caravan, Campervan & Motorhome;Caravan, Campervan & Motorhome/Conversion Equipment/Campervan Specific",3736,u/747/002730__10151.jpg,"CBE Caravan 240v Flush Mains Inlet Box (002730)",Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240v, 230v, Flush, Mains, Inlet, Box, 002730,","CBE Caravan Campervan & Motorhome 240v Flush Mains Inlet Box (002730)","CBE, Caravan, Campervan, Motorhome, 240v, Flush, Mains, Inlet, Box, 002730,","The CBE Caravan 240v Flush Mains Inlet Box is in stock & sent on a Next Working Day delivery!",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-motorhome/electrical/cbe-caravan-240v-flush-mains-inlet-box/,,,,,
Product,1256,"Durite Battery Hold Down Clamp With Wing Nuts",P,0-087-75,,Durite,,Right,"<h1>Durite Battery Hold Down Clamp With Wing Nuts</h1> <p>Galvanised to prevent rusting and corrosions, Durite Battery Hold Down Clamp with Wing Nuts feature two threaded ""J Bolts"" (385mm) and are adjustable to fit standard sized car and light commercial batteries.</p>",4.99,0.00,0.00,0.00,0.0000,N,"1 year",5.0000,0.0000,0.0000,0.0000,Y,N,"In stock & sent on a next day carrier",none,0,0,"Caravan, Campervan & Motorhome/Electrical;Caravan, Campervan & Motorhome/Electrical/Chargers & Inverters",3737,a/422/Battery_Bracket__88895.jpg,"Durite Battery Hold Down Clamp With Wing Nuts ",Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Battery, Hold, Down, Clamp","Durite Battery Hold Down Clamp With Wing Nuts 0-087-75","Durite, Battery, Hold, Down, Clamp, With, Wing, Nuts, 0-087-75","Durite Battery Hold Down Clamp With Wing Nuts 0-087-75 In stock and sent on next working day.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-motorhome/durite-battery-hold-down-clamp-with-wing-nuts/,,,,,
Product,1257,"Mini Inline Splash Proof Blade Fuse Holder 3 Pack",P,,,,,Right,"<h1>Mini Inline Splash Proof Blade Fuse Holder</h1> <p>Suitable for use with fuses up to 30AMP, these Mini Inline Splash Proof Blade Fuse Holder feature 100mm of red insulated 12AWG wire on each side of the fuse holder.</p> <p>The Mini Inline Splash Proof Blade Fuse Holder is sold as a pack of 3.</p> <p><strong>Please note</strong>: Fuses not included.<br /><br /></p>",4.95,0.00,0.00,0.00,0.0000,N,,0.0100,0.0000,0.0000,0.0000,Y,N,"In stock & sent on a next day carrier",none,0,0,"Caravan, Campervan & Motorhome/Electrical;Caravan, Campervan & Motorhome/Electrical/Chargers & Inverters;Caravan, Campervan & Motorhome/Electrical/Cable & Fuses",3738,i/482/Fuse_Protector__20861.jpg,"Mini Inline Splash Proof Blade Fuse Holder ",Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Electrical, inline, Splash, Water, Proof, Fuse, Holder, ","Mini Inline Splash Proof Blade Fuse Holder 3 Pack","Electrical ,Mini, Inline, Splash, Proof, Blade, Fuse, Holder,","Electrical Mini Inline Splash Proof Blade Fuse Holder 3 Pack",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-motorhome/mini-inline-splash-proof-blade-fuse-holder-3-pack/,,,,,
Product,1258,"Strip Link and Midi Fuse Holder",P,,,,,Right,"<h1>Midi Fuse Holder with 50A 60A 80A 100A</h1> <p>The in-line fuse holders will hold either Midi or Strip link type fuses and the holder has a lid which has a snap shut closing.<br /><br /></p>",2.99,0.00,0.00,0.00,0.0000,N,,0.0100,0.0000,0.0000,0.0000,Y,N,"In stock & sent on a next day carrier",none,0,0,"Caravan, Campervan & Motorhome/Electrical;Caravan, Campervan & Motorhome/Electrical/Chargers & Inverters",3743,n/608/mta_midi_fuse_holder_1349282228_l__15878.jpg,"Midi Fuse Holder With Strip Link Fuses Open",Y,0,3742,k/100/mta_midi_fuse_holder_1349282234_l__82034.jpg,"Midi Fuse Holder With Strip Link Fuses Snap Shut",N,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fuse, Holder, Strip, Link,","Midi Fuse Holder","Midi, Fuse, Holder, Strip, Link,","Midi, Fuse, Holder, Strip, Link,",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-motorhome/strip-link-and-midi-fuse-holder/,,,,,
Product,1259,"Gas Bottle Retaining Strap",P,G813,,,,Right,"<h1>Gas Bottle Retaining Strap</h1> <p>This listing is for a gas bottle retaining strap with spacer in black to fasten the your gas bottle in your Campervan, Motorhome or Caravan.</p>",4.95,0.00,0.00,0.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,"Gas bottle retaining strap is sent via 2-3 working days delivery",none,30,0,"Caravan, Campervan & Motorhome",3782,d/629/strap_gas1__49891.jpg,"Gas Bottle Retaining Strap",N,0,3783,t/365/strap_gas__76839.jpg,,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gas, Bottle, Retaining, Holding, Fixture, Strap,G813","LPG Gas Bottle Retaining Strap","Gas, Bottle, Retaining, Holding, Fixture, Strap,","Gas Bottle Retaining Strap is in stock and ready for next working day delivery",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan/motorhome/lpg/gas/bottle/strap/,,,,,
Product,1261,"Cool Box Ice Pack Cooler Freezer Block Twin Pack",P,750200,,,,Right,"<h1>Cool Box Freezer Blocks Cooler Ice Packs</h1> <p>A twin pack of convenient freezer blocks perfect for use in cool boxes and cool bags to keep food and drink efficiently chilled for longer.</p> <p><strong>Please note</strong>: Freezer Ice Blocks designs may slightly vary.</p>",1.99,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,N,N,"Out Of Stock",none,0,0,"Fridges & Coolboxes/Cool Boxes;Fridges & Coolboxes/Cool Boxes/Camping Cool Boxes;Camping/Cooling;Camping/Cooling/Camping Cool Boxes",3755,q/603/freezer_blocks__07627.jpg,"Cool Box Ice Pack Cooler Freezer Block Twin Pack (750200)",Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"freezer, blocks, ice, packs, ","Cool Box Ice Pack Cooler Freezer Block Twin Pack (750200)","Cool, Box, Ice, Pack, Cooler, Freezer, Block, Twin, Pack, 750200, Bag, ","Our twin pack of Ice Pack Freezer Blocks are perfect for use with cool boxes & cool bags! In stock & sent on a Next Working Day delivery!",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-motorhome/cool-boxes/cool-box-ice-pack-cooler-freezer-block-twin-pack/,,,,,
Product,1262,"CBE 3 Pin & 12v Auto Socket with Twin Support & Frame",P,,,CBE,"CBE Frame Colour",Right,"<h1>CBE 3 Pin &amp; 12v Auto Socket with Twin Frame &amp; Back Box</h1> <p>A convenient combination pack featuring a CBE 12v Auto Socket and 3 Pin housed in a twin frame with back box, this CBE 3 Pin &amp; 12v Auto Socket Combination Pack for caravans and motorhomes is available with a twin frame in either grey or silver.</p> <p>Please use the option menu at the top of the page to confirm your colour preference prior to checkout.</p> <h3>CBE 12v Auto Socket features</h3> <ul> <li>12v / 6 Amp Socket</li> <li>Powers &lsquo;traditional&rsquo; style cigar lighter type plugs</li> <li>Diameter: 21mm</li> </ul> <h3>CBE 3 Pin Socket features</h3> <ul> <li>230v (13 Amps)</li> <li>Has screw terminals for easy installation</li> </ul> <p><strong>Please Note</strong>: House wiring cable (aka Twin &amp; Earth stiff grey cable) isn&rsquo;t suitable for wiring this item to caravans and motorhomes as house wiring is against IEEE wiring regulations and is unsuitable for mobile applications. We instead advise the usage of a multi-stranded cable.</p>",17.50,0.00,0.00,0.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,"Sent on a next working day carrier!!",none,4,0,"Caravan, Campervan & Motorhome/Electrical/Sockets & Switches;Caravan, Campervan & Motorhome/Conversion Equipment/Campervan Specific",3763,n/565/3_Pin_Auto_Backbox_Grey_JLS_Cropped__63489.jpg,"CBE 3 Pin & 12v Auto Socket with Twin Grey Frame & Back Box",Y,0,3764,i/528/3_Pin_Auto_Backbox_Silver_JLS_Cropped__33617.jpg,"CBE 3 Pin & 12v Auto Socket with Twin Silver Frame & Back Box",N,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Auto, Socket, Switch, Frame, Plug, 3 Pin,","CBE 3 Pin & 12v Auto Socket with Twin Frame & Back Box","CBE, Auto, Socket, Switch, Frame, Twin, Plug, 3 Pin,","CBE 3 Pin & 12v Auto Socket with Twin Frame & Back Box is in stock and available for next working day delivery",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-motorhome/electrical/sockets-switches/cbe-3-pin-12v-auto-socket-with-twin-support-frame/,,,,,fbt-product=https://www.jacksonsleisure.com/caravan-campervan-motorhome/electrical/sockets-switches/6-circuit-12v-blade-fuse-block-with-cover-and-indicator-lights/;fbt-product=https://www.jacksonsleisure.com/caravan-campervan-motorhome/electrical/sockets-switches/4-in-1-campervan-12v-charger-socket-switch-panel/;fbt-product=https://www.jacksonsleisure.com/caravan-campervan-motorhome/electrical/sockets-switches/multi-function-5-gang-rocker-switch-panel/
"  SKU",294,"[CS]Frame Colour=Grey:#636363",,CBE3PINAUT-G,,,,,,17.50,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",295,"[CS]Frame Colour=Silver:#DEDEDE",,CBE3PINAUT-S,,,,,,17.50,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",14540,,,CBE3PINAUT-G,,,,,,[FIXED]17.5,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",14541,,,CBE3PINAUT-S,,,,,,[FIXED]17.5,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,1263,"CBE Twin 12v Auto Socket with Support & Frame",P,,,CBE,"CBE Twin Auto Socket Frame Colour",Right,"<h1>CBE Twin 12v Auto Socket with Support &amp; Frame</h1> <p>A twin combo unit of two CBE 12v Auto Sockets in a frame, the CBE 12v Auto Socket powers 'traditional' style cigar lighter plugs and is suitable for use in caravans and motorhomes.</p> <h3>CBE Twin 12v Auto Socket features</h3> <ul> <li>12v, 6 Amp Socket</li> <li>Powers 'traditional' style cigar lighter type plugs</li> <li>Diameter: Approx. 21mm (per individual socket)</li> </ul>",19.50,0.00,0.00,0.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,"Sent on a next working day carrier!!",none,38,0,"Caravan, Campervan & Motorhome/Electrical/Sockets & Switches",3790,u/407/Auto_Paired_Silver_JLS_CROPPED__11206.jpg,"CBE Twin 12v Auto Socket with Silver Frame",N,0,3789,w/396/Autp_Paired_Grey_JLS_CROPPED__50288.jpg,"CBE Twin 12v Auto Socket with Grey Frame",Y,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Auto, Socket, Switch, Frame, Plug,","CBE Twin 12v Auto Socket with Frame","CBE, Twin, 12v, Auto, Socket, Support, Frame, Plug, camper, van, motorhome","CBE Twin 12v Auto Socket with Frame in stock and available for next working day delivery",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-and-camping/electrical/sockets-switches/cbe-twin-12v-auto-socket-with-support-frame/,,,,,fbt-product=https://www.jacksonsleisure.com/caravan-campervan-motorhome/electrical/sockets-switches/6-circuit-12v-blade-fuse-block-with-cover-and-indicator-lights/;fbt-product=https://www.jacksonsleisure.com/caravan-campervan-motorhome/electrical/sockets-switches/4-in-1-campervan-12v-charger-socket-switch-panel/;fbt-product=https://www.jacksonsleisure.com/caravan-campervan-motorhome/electrical/sockets-switches/multi-function-5-gang-rocker-switch-panel/
"  SKU",296,"[CS]Frame Colour=Grey:#636363",,CBE2AUTO-G,,,,,,19.50,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",297,"[CS]Frame Colour=Silver:#DEDEDE",,CBE2AUTO-S,,,,,,19.50,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",14535,,,CBE2AUTO-G,,,,,,[FIXED]19.5,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",14536,,,CBE2AUTO-S,,,,,,[FIXED]19.5,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,1264,"CBE 3 Pin & 12v Auto Aerial Socket with Back Box & Grey Twin Frame",P,,,CBE,"CBE Auto Aerial Socket Combi ",Right,"<h1>CBE 3 Pin &amp; 12v Auto Aerial Socket with Twin Frame</h1> <p>A convenient kit which combines a CBE 3 Pin Socket with a 12v Auto Aerial Socket, this modular unit set is suitable for use in caravans and motorhomes and also comes with a back box and grey twin frame.</p> <h3>CBE 12v Auto Aerial Socket features</h3> <ul> <li>12v / 10 Amp Socket</li> <li>Combines a single coaxial TV Outlet socket incorporated into the fascia</li> <li>For use with traditional Auto &lsquo;cigar/cigarette lighter&rsquo; style plugs</li> <li>Diameter: Approx. 21mm</li> </ul> <h3>CBE 3 Pin Socket features</h3> <ul> <li>230v (13 Amps</li> <li>Has screw terminals for easy installation</li> </ul> <p><strong>Please Note</strong>: House wiring cable (aka Twin &amp; Earth stiff grey cable) isn&rsquo;t suitable for wiring this item to caravans and motorhomes as house wiring is against IEEE wiring regulations and is unsuitable for mobile applications. We instead advise the usage of a multi-stranded cable.</p>",18.95,0.00,0.00,0.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,"Sent on a next working day carrier!!",none,2,0,"Caravan, Campervan & Motorhome/Electrical/Sockets & Switches",3767,i/663/3_Pin_Auto_TV_Backbox_Grey_JLS_Cropped__98668.jpg,"CBE 3 Pin & 12v Auto Ariel Socket with  Back Box & Grey Twin Frame",Y,0,3768,x/754/3_Pin_Auto_TV_Backbox_Silver_JLS_Cropped__58940.jpg,"CBE 3 Pin & 12v Auto Ariel Socket with  Back Box & Silver Twin Frame",N,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3 Pin, Auto, aerial, Socket, Support,","CBE 3 Pin & 12v Auto Aerial Socket  with Twin Frame","CBE, 3, Pin, 12v, Auto, Aerial, Socket, Twin, Frame, Support, Power","CBE 3 Pin & 12v Auto Aerial Socket  with Twin Frame is in stock and available for next working day delivery",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-and-camping/electrical/sockets-switches/cbe-3-pin-12v-auto-aerial-socket-with-back-box-grey-twin-frame/,,,,,fbt-product=https://www.jacksonsleisure.com/caravan-campervan-motorhome/electrical/sockets-switches/6-circuit-12v-blade-fuse-block-with-cover-and-indicator-lights/;fbt-product=https://www.jacksonsleisure.com/caravan-campervan-motorhome/electrical/sockets-switches/4-in-1-campervan-12v-charger-socket-switch-panel/;fbt-product=https://www.jacksonsleisure.com/caravan-campervan-motorhome/electrical/sockets-switches/multi-function-5-gang-rocker-switch-panel/
"  SKU",300,"[CS]Frame Colour=Silver:#DEDEDE",,CBE3PIN-TV-S,,,,,,18.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",301,"[CS]Frame Colour=Grey:#636363",,CBE3PIN-TV-G,,,,,,18.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",14538,,,CBE3PIN-TV-G,,,,,,[FIXED]18.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",14539,,,CBE3PIN-TV-S,,,,,,[FIXED]18.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,1265,"CBE Twin 3 Pin Socket with Support & Frame",P,,,CBE,"CBE Twin 3 Pin Combi",Right,"<h1>CBE Twin 3 Pin Socket with Back Box &amp; Frame</h1> <p>A convenient twin pack of 3 Pin Sockets supplied complete with back box and frame and suitable for use in caravans and motorhomes.</p> <h3>CBE 3 Pin Socket features</h3> <ul> <li>230v (13 Amps)</li> <li>Has screw terminals for easy installation</li> </ul> <p><strong>Please Note</strong>: House wiring cable (aka Twin &amp; Earth stiff grey cable) isn&rsquo;t suitable for wiring this item to caravans and motorhomes as house wiring is against IEEE wiring regulations and is unsuitable for mobile applications. We instead advise the usage of a multi-stranded cable.</p>",17.50,0.00,0.00,0.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,"CBE Twin 3 Pin Socket, Support & Frame is sent 2-3 working days delivery",none,4,0,"Caravan, Campervan & Motorhome/Electrical/Sockets & Switches",3769,c/460/3_Pin_Paired_Backbox_Grey_JLS_Cropped__40772.jpg,"CBE Twin 3 Pin Socket with Back Box & Grey Frame",Y,0,3770,r/624/3_Pin_Back_Box_Paired_Silver_Cropped__13733.jpg,"CBE Twin 3 Pin Socket with Back Box & Silver Frame",N,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3 Pin, Back Box, power, socket,","CBE 3 Pin Socket Back Box with Twin Support & Frame","CBE, 3, Pin, Socket, Back, Box, Twin, Support, Frame","CBE 3 Pin Socket with Back Box & Twin Frame is in stock and available for 2-3 working day delivery",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-and-camping/electrical/sockets-switches/cbe-twin-3-pin-socket-with-support-frame/,,,,,fbt-product=https://www.jacksonsleisure.com/caravan-campervan-motorhome/electrical/sockets-switches/6-circuit-12v-blade-fuse-block-with-cover-and-indicator-lights/;fbt-product=https://www.jacksonsleisure.com/caravan-campervan-motorhome/electrical/sockets-switches/4-in-1-campervan-12v-charger-socket-switch-panel/;fbt-product=https://www.jacksonsleisure.com/caravan-campervan-motorhome/electrical/sockets-switches/multi-function-5-gang-rocker-switch-panel/
