"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Product Image ID - 10","Product Image File - 10","Product Image Description - 10","Product Image Is Thumbnail - 10","Product Image Sort - 10","Product Image ID - 11","Product Image File - 11","Product Image Description - 11","Product Image Is Thumbnail - 11","Product Image Sort - 11","Product Image ID - 12","Product Image File - 12","Product Image Description - 12","Product Image Is Thumbnail - 12","Product Image Sort - 12","Product Image ID - 13","Product Image File - 13","Product Image Description - 13","Product Image Is Thumbnail - 13","Product Image Sort - 13","Product Image ID - 14","Product Image File - 14","Product Image Description - 14","Product Image Is Thumbnail - 14","Product Image Sort - 14","Product Image ID - 15","Product Image File - 15","Product Image Description - 15","Product Image Is Thumbnail - 15","Product Image Sort - 15","Product Image ID - 16","Product Image File - 16","Product Image Description - 16","Product Image Is Thumbnail - 16","Product Image Sort - 16","Product Image ID - 17","Product Image File - 17","Product Image Description - 17","Product Image Is Thumbnail - 17","Product Image Sort - 17","Product Image ID - 18","Product Image File - 18","Product Image Description - 18","Product Image Is Thumbnail - 18","Product Image Sort - 18","Product Image ID - 19","Product Image File - 19","Product Image Description - 19","Product Image Is Thumbnail - 19","Product Image Sort - 19","Product Image ID - 20","Product Image File - 20","Product Image Description - 20","Product Image Is Thumbnail - 20","Product Image Sort - 20","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","Global Trade Item Number","Manufacturer Part Number","Tax Provider Tax Code","Product Custom Fields"
Product,1534,"Astral Maxim Three Phase Commercial Swimming Pool Pump",P,MAXIM,,Astral,"Maxim Pool Pump",Right,"<h1 style=""text-align: justify;"">Astral Maxim Three Phase Commercial Swimming Pool Pump&nbsp;</h1> <p style=""text-align: justify;"">A high performance, centrifugal swimming pool pump for commercial use, the Maxim is a three phase, 2860rpm pump featuring a durable build and is manufactured in technical plastics for a longer service life.</p> <h3 style=""text-align: justify;"">Astral Maxim 2560rpm Commercial Swimming Pool Pump features</h3> <ul style=""text-align: justify;""> <li>Entirely manufactured in technical plastics for a longer service life.</li> <li>Includes an 8 litre capacity pre-filter with wrench, allowing for easy access to the pre-filter basket.</li> <li>Supplied with 3"" union connectors</li> <li>Motors have a dual working voltage, 230V/400V and endure oscillations between +/- 10%</li> <li>For use with commerical swimming pools</li> </ul> <h3 style=""text-align: justify;"">Available With 3 Different Sizes Of Motor</h3> <p style=""text-align: justify;"">The <em>Astral Maxim 2560rpm Three Phase Swimming Pool Pump</em> is available with either a 3.5HP, 4.5HP or 5.5HP three phase motor. Please use the drop down at the top of the page to confirm your choice of Maxim Pool Pump model prior to checkout.</p> <h3 style=""text-align: center;"">&nbsp;<em>Astral Maxim</em> (3.5HP) 230v/400v/ 3 phase</h3> <div align=""center""> <table style=""width: 252px;""> <tbody> <tr> <td class=""tablemidcolor"" width=""61""> <div align=""center""><strong>m.w.h</strong></div> </td> <td class=""tablemidcolor"" width=""26""> <div align=""center"">8</div> </td> <td class=""tablemidcolor"" width=""26""> <div align=""center"">10</div> </td> <td class=""tablemidcolor"" width=""19""> <div align=""center"">12</div> </td> <td class=""tablemidcolor"" width=""22""> <div align=""center"">14</div> </td> <td class=""tablemidcolor"" width=""30""> <div align=""center"">16</div> </td> <td class=""tablemidcolor"" width=""36""> <div align=""center"">19.5</div> </td> </tr> <tr> <td> <div align=""center""><strong>m&sup3;/h</strong></div> </td> <td> <div align=""center"">56</div> </td> <td> <div align=""center"">50</div> </td> <td> <div align=""center"">42</div> </td> <td> <div align=""center"">34</div> </td> <td> <div align=""center"">23</div> </td> <td> <div align=""center"">0</div> </td> </tr> </tbody> </table> </div> <p>&nbsp;</p> <h3 style=""text-align: center;""><em>Astral Maxim</em> (4.5HP) 230v/400v/ 3 phase</h3> <div align=""center""> <table style=""width: 252px;"" align=""center""> <tbody> <tr> <td class=""tablemidcolor"" width=""61""> <div align=""center""><strong>m.w.h</strong></div> </td> <td class=""tablemidcolor"" width=""26""> <div align=""center"">8</div> </td> <td class=""tablemidcolor"" width=""26""> <div align=""center"">10</div> </td> <td class=""tablemidcolor"" width=""19""> <div align=""center"">12</div> </td> <td class=""tablemidcolor"" width=""22""> <div align=""center"">14</div> </td> <td class=""tablemidcolor"" width=""30""> <div align=""center"">16</div> </td> <td class=""tablemidcolor"" width=""36""> <div align=""center"">19.5</div> </td> </tr> <tr> <td> <div align=""center""><strong>m&sup3;/h</strong></div> </td> <td> <div align=""center"">74</div> </td> <td> <div align=""center"">66</div> </td> <td> <div align=""center"">57</div> </td> <td> <div align=""center"">46</div> </td> <td> <div align=""center"">30</div> </td> <td> <div align=""center"">0</div> </td> </tr> </tbody> </table> </div> <p>&nbsp;</p> <h3 style=""text-align: center;""><em>Astral Maxim</em> (5.5HP) 230v/400v/ 3 phase</h3> <div align=""center""> <table style=""width: 252px; height: 46px;"" align=""center""> <tbody> <tr> <td class=""tablemidcolor"" width=""61""> <div align=""center""><strong>m.w.h</strong></div> </td> <td class=""tablemidcolor"" width=""26""> <div align=""center"">8</div> </td> <td class=""tablemidcolor"" width=""26""> <div align=""center"">10</div> </td> <td class=""tablemidcolor"" width=""19""> <div align=""center"">12</div> </td> <td class=""tablemidcolor"" width=""22""> <div align=""center"">14</div> </td> <td class=""tablemidcolor"" width=""30""> <div align=""center"">16</div> </td> <td class=""tablemidcolor"" width=""36""> <div align=""center"">19.5</div> </td> </tr> <tr> <td> <p style=""text-align: center;"" align=""center""><strong>m&sup3;/h</strong></p> </td> <td style=""text-align: center;""> <p align=""center"">88</p> </td> <td style=""text-align: center;""> <p align=""center"">78</p> </td> <td style=""text-align: center;""> <p align=""center"">67</p> </td> <td style=""text-align: center;""> <p align=""center"">53</p> </td> <td style=""text-align: center;""> <p align=""center"">34</p> </td> <td style=""text-align: center;""> <p align=""center"">0</p> </td> </tr> </tbody> </table> </div> <h3 style=""text-align: center;"">&nbsp;</h3> <h3 style=""text-align: center;"">Technical Features</h3> <div align=""center""> <table style=""width: 526px;"" align=""center""> <tbody> <tr> <td class=""tabletopcolor"" width=""4""><strong>Model</strong></td> <td class=""tabletopcolor"" width=""4""><strong>Type</strong></td> <td class=""tabletopcolor"" width=""4""><strong>Volts</strong></td> <td class=""tabletopcolor"" width=""4""><strong>A mm</strong></td> <td class=""tabletopcolor"" width=""4""><strong>B mm</strong></td> <td class=""tabletopcolor"" width=""4""><strong>C mm</strong></td> <td class=""tabletopcolor"" width=""4""><strong>&Oslash;D mm</strong></td> <td class=""tabletopcolor"" width=""4""><strong>E mm</strong></td> <td class=""tabletopcolor"" width=""4""><strong>F mm</strong></td> <td class=""tabletopcolor"" width=""4""><strong>G mm</strong></td> <td class=""tabletopcolor"" width=""4""><strong>H mm</strong></td> <td class=""tabletopcolor"" width=""4""><strong>I mm</strong></td> <td class=""tabletopcolor"" width=""4""><strong>J mm</strong></td> </tr> <tr> <td>Maxim 08003</td> <td>3.5</td> <td>230/400</td> <td>815</td> <td>430</td> <td>385</td> <td>90</td> <td>287</td> <td>200</td> <td>140</td> <td>530</td> <td>65</td> <td>468</td> </tr> <tr> <td class=""tablemidcolor"">Maxim 08004</td> <td class=""tablemidcolor"">4.5</td> <td class=""tablemidcolor"">230/400</td> <td class=""tablemidcolor"">815</td> <td class=""tablemidcolor"">430</td> <td class=""tablemidcolor"">385</td> <td class=""tablemidcolor"">90</td> <td class=""tablemidcolor"">287</td> <td class=""tablemidcolor"">200</td> <td class=""tablemidcolor"">140</td> <td class=""tablemidcolor"">530</td> <td class=""tablemidcolor"">65</td> <td class=""tablemidcolor"">468</td> </tr> <tr> <td>Maxim 08005</td> <td>5.5</td> <td>230/400</td> <td>847</td> <td>430</td> <td>385</td> <td>90</td> <td>287</td> <td>200</td> <td>140</td> <td>530</td> <td>65</td> <td>500</td> </tr> </tbody> </table> </div> <p>&nbsp;</p> <p><strong><span style=""color: #ff0000;"">Please note: Astral Maxim commercial swimming pool pumps aren't suitable for salt water application.</span></strong></p> <h3>&nbsp;</h3> <h1 style=""text-align: center;"">Maxim Centrifugal Swimming Pump Dimensions</h1> <h3><img class=""__mce_add_custom__"" style=""display: block; margin-left: auto; margin-right: auto;"" title=""Astral Maxim Centrifugal Swimming Pump Dimensions"" src=""https://cdn2.bigcommerce.com/server1100/fkhd5nhp/product_images/uploaded_images/moved-ccf3915f642ec843b9fe54c603813c8f.jpeg"" alt=""Astral Maxim 08003 08004 08005 dimensions"" /></h3> <h3>&nbsp;</h3> <h3>Voltage Specification</h3> <ul> <li>230v valid for voltages between 220 &amp; 240v</li> <li>400v valid for voltages between 380 &amp; 420v</li> <li>690v valid for voltages between 660 &amp; 720v</li> <li>400/690 Star / Delta</li> </ul> <h2>Downloads</h2> <h3>Astal Maxim Pool Pump Technical Documentation</h3> <p><a href=""https://www.jacksonsleisure.com/content/pdf/pool_pumps/maxim_technicaldata.pdf"" target=""_blank"">Technical Data Sheet</a></p> <p><a href=""https://www.jacksonsleisure.com/content/pdf/pool_pumps/maxim_tech_characteristics.pdf"" target=""_blank"">Technical Characteristics</a></p> <p><a href=""https://www.jacksonsleisure.com/content/pdf/pool_pumps/maxim_performance_charts.pdf"" target=""_blank"">Performance Charts</a></p> <h3>Maxim Pool Pump Reference Books</h3> <p><a href=""https://www.jacksonsleisure.com/content/pdf/pool_pumps/maxim_manual.pdf"" target=""_blank"">Manual</a></p>",1785.00,0.00,0.00,0.00,0.0000,N,"All Astral pumps have a 12 month parts only warranty.",50.1000,0.0000,0.0000,0.0000,Y,Y,"Astral Maxim pool pumps are sent with a Next Working Day pallet courier service!",none,0,0,"Swimming Pool;Swimming Pool/Pumps and Filters;Swimming Pool/Pumps and Filters/Pool Pumps",5066,n/950/astralmaximpump__58570.jpg,"Astral Maxim 2560rpm Three Phase Commercial Swimming Pool Pump",Y,0,10950,a/715/astral-maxim__21425.jpg,"Astral Maxim Swimming Pool Pump Dimensions",N,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"maxim, 2560rpm, Three, Phase, Pump, commercial,","Astral Maxim 2560rpm Centrifugal Three Phase Commercial Swimming Pool Pump","astral, Maxim, 2560rpm, Three, Phase, Centrifugal, Commercial, Swimming, Pool, Pump,","The Astral Maxim 2560rpm Three Phase Commerical Swimming Pool Pump is in stock and sent with a Next Working Day delivery service.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/astral/maxim/three/phase/commercial/swimming/pool/pump/,,,08003,,
"  SKU",1498,"[S]Select HP Size=3.5HP",,08003,,,,,,1995.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1499,"[S]Select HP Size=4.5HP",,08004,,,,,,2195.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1500,"[S]Select HP Size=5.5HP",,08005,,,,,,2250.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",9871,,,08003,,,,,,[FIXED]1995,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",9872,,,08004,,,,,,[FIXED]2195,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",9873,,,08005,,,,,,[FIXED]2250,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,1535,"Acti 5-Litre Copper Free Swimming Pool Winteriser ",P,ACT-50-7025,,Certikin,,Right,"<h1>Acti 5-Litre Copper Free Swimming Pool Winteriser</h1> <p>A 5-Litre container of Copper Free Winteriser for protecting your swimming pool water during the Winter, this swimming pool chemical is easy to use and provides effective results, keeping your pool algae free.</p> <h3>Recommended Dosage</h3> <p>Acti Copper Free Winteriser can be used throughout the pool in the region of 1 Litre per 25m<sup>3 </sup>of pool water.</p>",18.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,N,"Sent with a Next Working Day courier service!","by product",0,0,"Swimming Pool;Swimming Pool/Swimming Pool Maintenance /Chemicals",5067,z/672/winter__13209.jpg,"Acti 5-Litre Copper Free Swimming Pool Winteriser (ACT-50-7025)",Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Acti, 5-Litre, Copper, Free, Winteriser, ACT-50-7025,","Acti 5-Litre Copper Free Swimming Pool Winteriser (ACT-50-7025)","Acti, 5-Litre, Copper, Free, Swimming, Pool, Winteriser, ACT-50-7025,","The Acti 5-Litre Copper Free Swimming Pool Winteriser is in stock and sent with a Next Working Day delivery service!",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/swimming-pools/acti-5-litre-copper-free-swimming-pool-winteriser/,,,ACT-50-7025,,
Product,1536,"Swimming Pool Automatic Roldeck Easy Cover System",P,ROLDECK-EASY,,,,Right,"<table style=""width: 600px;"" border=""0"" cellspacing=""5"" cellpadding=""0"" align=""center""> <tbody> <tr> <td colspan=""3""> <div align=""center""><img id=""main"" style=""max-width=600px; max-height: 450px;"" src=""http://cdn2.bigcommerce.com/server1100/fkhd5nhp/products/1536/images/6352/Easycover3X__06678.1486116180.1280.1280.jpg?c=2"" alt=""Roldeck Easy Cover Automatic Swimming Pool Cover"" name=""main"" width=""587"" height=""440"" /></div> </td> </tr> <tr> <td width=""200""><img onmouseover=""MM_swapImage('main','','http://cdn2.bigcommerce.com/server1100/fkhd5nhp/products/1536/images/6352/Easycover3X__06678.1486116180.1280.1280.jpg?c=2',1)"" src=""http://cdn2.bigcommerce.com/server1100/fkhd5nhp/products/1536/images/6352/Easycover3X__06678.1486116180.1280.1280.jpg?c=2"" alt=""Roldeck Easy Cover Automatic Swimming Pool Cover"" width=""174"" height=""130"" /></td> <td width=""201""><img onmouseover=""MM_swapImage('main','','http://cdn2.bigcommerce.com/server1100/fkhd5nhp/products/1536/images/6351/Easycover2X__44526.1486116172.1280.1280.jpg?c=2',1)"" src=""http://cdn2.bigcommerce.com/server1100/fkhd5nhp/products/1536/images/6351/Easycover2X__44526.1486116172.1280.1280.jpg?c=2"" alt=""Roldeck Easy Cover Electronic swimming Pool Cover"" width=""174"" height=""130"" /></td> <td width=""204""> <div align=""center""><img onmouseover=""MM_swapImage('main','','http://cdn2.bigcommerce.com/server1100/fkhd5nhp/products/1536/images/6353/Easycover4X__08661.1486116188.1280.1280.jpg?c=2',1)"" src=""http://cdn2.bigcommerce.com/server1100/fkhd5nhp/products/1536/images/6353/Easycover4X__08661.1486116188.1280.1280.jpg?c=2"" alt=""Roldeck Easy Cover Key-switch detail"" width=""120"" height=""130"" /></div> </td> </tr> <tr> <td height=""19""><img onmouseover=""MM_swapImage('main','','http://cdn2.bigcommerce.com/server1100/fkhd5nhp/products/1536/images/6361/roldeck-easycover-1X__99247.1486464284.1280.1280.jpg?c=2',1)"" src=""http://cdn2.bigcommerce.com/server1100/fkhd5nhp/products/1536/images/6361/roldeck-easycover-1X__99247.1486464284.1280.1280.jpg?c=2"" alt=""Roldeck Easy Cover Solar Power Unit"" width=""174"" height=""130"" /></td> <td><img onmouseover=""MM_swapImage('main','','http://cdn2.bigcommerce.com/server1100/fkhd5nhp/products/1536/images/6355/roldeck-easycover-2X__18542.1486116203.1280.1280.jpg?c=2',1)"" src=""http://cdn2.bigcommerce.com/server1100/fkhd5nhp/products/1536/images/6355/roldeck-easycover-2X__18542.1486116203.1280.1280.jpg?c=2"" alt=""Roldeck Easy Cover Solar Powered Pool Cover"" width=""174"" height=""130"" /></td> <td><img onmouseover=""MM_swapImage('main','','http://cdn2.bigcommerce.com/server1100/fkhd5nhp/products/1536/images/6356/roldeck-easycover-3X__80474.1486116210.1280.1280.jpg?c=2',1)"" src=""http://cdn2.bigcommerce.com/server1100/fkhd5nhp/products/1536/images/6356/roldeck-easycover-3X__80474.1486116210.1280.1280.jpg?c=2"" alt=""Roldeck Easy Cover Solar Powered Pool Cover"" width=""175"" height=""130"" /></td> </tr> </tbody> </table> <p>&nbsp;</p> <h1>Swimming Pool Automatic Roldeck Easy Cover System</h1> <p style=""text-align: justify;"">The Roldeck Easy Cover is a highly versatile electronic powered above ground swimming pool cover system for both outdoor and indoor installation. With its two discreet slim stands the Roldeck Easy Cover is an ideal and elegant fit if space is limited around the pool.</p> <p style=""text-align: justify;"">The Roldeck Easy Cover system is suitable for pools up to 12m by 6m, and is fully automatic being calibrated&nbsp; to suit the individual pool. Manufactured with high quality materials the Roldeck Easy Cover is available with a range of slats.</p> <p style=""text-align: justify;"">Easily operated from the key switch positioned on the side of the console the user can open and close the cover. As a safety feature the key can be removed when the pool is not in use.</p> <h3 style=""text-align: justify;""><strong>Please call 0151 334 0222 for further details <br /></strong></h3> <h2>Roldeck Easy Cover Pool System Features:-</h2> <ul> <li>Easy installed on new or existing pools</li> <li>Easy programmed for one touch operation</li> <li>Key switch operated - ensures no unwanted operation of the easy cover</li> </ul> <p>The Roldeck Easy Cover automatic swimming pool system is also available in a <strong>Solar Powered</strong> version.</p> <h2>Roldeck Easy Cover Solar Powered Pool Cover Extra Features:-</h2> <ul> <li>Solar powered - eco-friendly free power with no need for extra cabling</li> <li>Large battery capacity - will run 20 cycles without solar charge</li> </ul> <p>&nbsp;<a title=""Roldeck Brochure"" href=""https://www.jacksonsleisure.com/content/pdf/roldeck/roldeck.pdf"" target=""_blank""><img class=""__mce_add_custom__"" title=""download-brochure.jpg"" src=""https://cdn2.bigcommerce.com/server1100/fkhd5nhp/product_images/uploaded_images/download-brochure.jpg"" alt=""download-brochure.jpg"" width=""117"" height=""42"" /></a></p> <p> <script type=""text/javascript"">// <![CDATA[ function MM_preloadImages() { //v3.0   var d=document; if(d.images){ if(!d.MM_p) d.MM_p=new Array();     var i,j=d.MM_p.length,a=MM_preloadImages.arguments; for(i=0; i<a.length; i++)     if (a[i].indexOf(""#"")!=0){ d.MM_p[j]=new Image; d.MM_p[j++].src=a[i];}} } function MM_swapImgRestore() { //v3.0   var i,x,a=document.MM_sr; for(i=0;a&&i<a.length&&(x=a[i])&&x.oSrc;i++) x.src=x.oSrc; } function MM_findObj(n, d) { //v4.01   var p,i,x;  if(!d) d=document; if((p=n.indexOf(""?""))>0&&parent.frames.length) {     d=parent.frames[n.substring(p+1)].document; n=n.substring(0,p);}   if(!(x=d[n])&&d.all) x=d.all[n]; for (i=0;!x&&i<d.forms.length;i++) x=d.forms[i][n];   for(i=0;!x&&d.layers&&i<d.layers.length;i++) x=MM_findObj(n,d.layers[i].document);   if(!x && d.getElementById) x=d.getElementById(n); return x; } function MM_swapImage() { //v3.0   var i,j=0,x,a=MM_swapImage.arguments; document.MM_sr=new Array; for(i=0;i<(a.length-2);i+=3)    if ((x=MM_findObj(a[i]))!=null){document.MM_sr[j++]=x; if(!x.oSrc) x.oSrc=x.src; x.src=a[i+2];} } // ]]></script> </p>",0.00,0.00,0.00,0.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,N,Y,,none,0,0,"Swimming Pool;Swimming Pool/Covers & Enclosures",6352,f/724/Easycover3X__06678.jpg,"Roldeck Easy Cover Automatic Swimming Pool Cover",Y,0,6351,b/213/Easycover2X__44526.jpg,"Roldeck Easy Cover Electronic swimming Pool Cover",N,1,6353,a/016/Easycover4X__08661.jpg,"Roldeck Easy Cover Key-switch detail",N,2,6361,i/581/roldeck-easycover-1X__99247.jpg,"Roldeck Easy Cover Solar Power Unit",N,3,6355,s/858/roldeck-easycover-2X__18542.jpg,"Roldeck Easy Cover Solar Powered Pool Cover",N,4,6356,v/256/roldeck-easycover-3X__80474.jpg,"Roldeck Easy Cover Solar Powered Pool Cover",N,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"roldeck, easy, cover, system, swimming, pool, solar, automatic, electronic","Swimming Pool Automatic Slated Roldeck Easy Cover System ","swimming, pool, easy, cover, safety, automatic, electronic, outdoor, solar ","Roldeck Easy Cover Swimming pool automatic electronic safety cover system can be solar powered is a high quality slim system",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/swimming-pools/swimming-pool-automatic-roldeck-easy-cover-system/,,,,,
Product,1537,"Astral Pluvium Swimming Pool Shower with Mixer Valve",P,43432,,Astral,,Right,"<h1>Pluvium Swimming Pool Shower with Mixer Valve</h1> <h2>Features</h2> <ul> <li>Durable build with highly resistant stainless steel</li> <li>The <em>Astral Pluvium swimming pool shower</em> has an adjustable shower head for increased comfort and efficient use of water</li> <li>Mixer tap for easy control of hot and cold water</li> <li>Shower-head with anti-limescale system</li> <li>Optional shower tray for stylish, uniform finish</li> <li>Designed with a rainfall water system for relaxation and well being beside the swimming pool</li> </ul> <h3>Installation Manual and spec sheet</h3> <p>Ideally the Astral Pluvium Swimming Pool Shower should be installed by a professional plumber and installed onto a concrete base, to download the spec sheet and manual click the image below.&nbsp; For further information please call<strong> 0151 334 0222</strong></p> <p><a href=""https://www.jacksonsleisure.com/content/pdf/poolshowers/pluvium-shower-english.pdf"" target=""_blank""><img class=""__mce_add_custom__"" title=""Astral Pluvium Swimming Pool Shower manual and spec sheet"" src=""https://cdn11.bigcommerce.com/s-fkhd5nhp/content/pdf/poolshowers/pdf-small.jpg"" alt=""Astral Pluvium swimming pool shower manual"" width=""44"" height=""44"" /></a></p>",1490.00,0.00,0.00,0.00,0.0000,N,,100.0000,0.0000,0.0000,0.0000,Y,Y,"#Special Order 7 to 14 Working Days",none,0,0,"Swimming Pool;Swimming Pool/Poolside Equipment;Swimming Pool/Poolside Equipment/Showers",5083,m/345/pluvium_1__77342.jpg,"Astral Pluvium Swimming Pool Shower with Mixer Valve (43432)",Y,0,5070,r/645/head__64761.jpg,"Astral Pluvium Shower Head ",N,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pluvium, Shower, Mixer, Valve, 43432,","Astral Pluvium Swimming Pool Shower with Mixer Valve (43432)","Pluvium, Swimming, Pool, Shower. Mixer, Valve, 43432, astral,","The Astral Pluvium Swimming Pool Shower is available on special order with a 1-2 week delivery.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/swimming-pools/astral-pluvium-swimming-pool-shower-with-mixer-valve/,,,43432,,
